county,precinct,office,district,party,candidate,total,poll,absentee,,,,,
Yakima,BYRON  3105,Rep 15-2,15,R,Barb Lisk,43,28,15,,,,,
Yakima,CRESCENT  3209,Rep 15-2,15,R,Barb Lisk,6,6,,,,,,
Yakima,E  GRANGER  3303,Rep 15-2,15,R,Barb Lisk,183,93,90,,,,,
Yakima,E  TOPPENISH  3309,Rep 15-2,15,R,Barb Lisk,30,23,7,,,,,
Yakima,E  WAPATO  3310,Rep 15-2,15,R,Barb Lisk,89,38,51,,,,,
Yakima,E  ZILLAH 3311,Rep 15-2,15,R,Barb Lisk,453,215,238,,,,,
Yakima,GLADE  3601,Rep 15-2,15,R,Barb Lisk,32,27,5,,,,,
Yakima,HARRAH  RURAL  3701,Rep 15-2,15,R,Barb Lisk,302,131,171,,,,,
Yakima,LIBERTY  3902,Rep 15-2,15,R,Barb Lisk,207,103,104,,,,,
Yakima,MCKINLEY  4001,Rep 15-2,15,R,Barb Lisk,188,67,121,,,,,
Yakima,MABTON  RURAL  4002,Rep 15-2,15,R,Barb Lisk,129,77,52,,,,,
Yakima,MOXEE  RURAL  4003,Rep 15-2,15,R,Barb Lisk,240,87,153,,,,,
Yakima,N  GRANDVIEW  4105,Rep 15-2,15,R,Barb Lisk,161,63,98,,,,,
Yakima,N  SUNNYSIDE 4109,Rep 15-2,15,R,Barb Lisk,177,86,91,,,,,
Yakima,N  TOPPENISH  4110,Rep 15-2,15,R,Barb Lisk,142,44,98,,,,,
Yakima,OUTLOOK 4303,Rep 15-2,15,R,Barb Lisk,180,74,106,,,,,
Yakima,PARKER  HGTS  4401,Rep 15-2,15,R,Barb Lisk,266,112,154,,,,,
Yakima,ROZA  4502,Rep 15-2,15,R,Barb Lisk,276,110,166,,,,,
Yakima,SHELLER 4605,Rep 15-2,15,R,Barb Lisk,226,97,129,,,,,
Yakima,S  GRANDVIEW 4610,Rep 15-2,15,R,Barb Lisk,305,131,174,,,,,
Yakima,S  SUNNYSIDE  4615,Rep 15-2,15,R,Barb Lisk,169,72,97,,,,,
Yakima,S  TOPPENISH  4616,Rep 15-2,15,R,Barb Lisk,175,83,92,,,,,
Yakima,SUNNYVALLEY 4618,Rep 15-2,15,R,Barb Lisk,201,95,106,,,,,
Yakima,S  ZILLAH  4622,Rep 15-2,15,R,Barb Lisk,227,116,111,,,,,
Yakima,S  OUTLOOK  4628,Rep 15-2,15,R,Barb Lisk,102,69,33,,,,,
Yakima,WANETA  5001,Rep 15-2,15,R,Barb Lisk,90,71,19,,,,,
Yakima,WENDELL  PHILLIPS 5002,Rep 15-2,15,R,Barb Lisk,163,65,98,,,,,
Yakima,S  WAPATO  5009,Rep 15-2,15,R,Barb Lisk,231,94,137,,,,,
Yakima,WHITE  SWAN  5012,Rep 15-2,15,R,Barb Lisk,271,112,159,,,,,
YAKIMA WA,YAKIMA WA,Rep 15-2,15,R,Barb Lisk,10630,4770,5860,,,,,
Yakima,GRANDVIEW  0301,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,GRANDVIEW  0302,Rep 15-2,15,,write-ins,5,3,2,,,,,
Yakima,GRANDVIEW  0303,Rep 15-2,15,,write-ins,1,0,1,,,,,
Yakima,GRANDVIEW  0306,Rep 15-2,15,,write-ins,1,1,0,,,,,
Yakima,GRANGER  0501,Rep 15-2,15,,write-ins,3,2,1,,,,,
Yakima,HARRAH  0701,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,MABTON  0901,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,SUNNYSIDE  1701,Rep 15-2,15,,write-ins,2,1,1,,,,,
Yakima,SUNNYSIDE  1703,Rep 15-2,15,,write-ins,4,1,3,,,,,
Yakima,SUNNYSIDE  1705,Rep 15-2,15,,write-ins,2,1,1,,,,,
Yakima,SUNNYSIDE  1706,Rep 15-2,15,,write-ins,3,0,3,,,,,
Yakima,SUNNYSIDE  1708,Rep 15-2,15,,write-ins,2,1,1,,,,,
Yakima,TOPPENISH  2101,Rep 15-2,15,,write-ins,1,1,0,,,,,
Yakima,TOPPENISH  2103,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,TOPPENISH  2107,Rep 15-2,15,,write-ins,1,1,0,,,,,
Yakima,WAPATO  2501,Rep 15-2,15,,write-ins,2,2,0,,,,,
Yakima,WAPATO  2503,Rep 15-2,15,,write-ins,3,3,0,,,,,
Yakima,ZILLAH  2701,Rep 15-2,15,,write-ins,3,3,0,,,,,
Yakima,ZILLAH  2702,Rep 15-2,15,,write-ins,1,0,1,,,,,
Yakima,ALFALFA  3002,Rep 15-2,15,,write-ins,1,1,0,,,,,
Yakima,BELMA  3101,Rep 15-2,15,,write-ins,2,2,0,,,,,
Yakima,BRADSHAW  3102,Rep 15-2,15,,write-ins,1,1,0,,,,,
Yakima,BUENA  3104,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,BYRON  3105,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,CRESCENT  3209,Rep 15-2,15,,write-ins,0,0,,,,,,
Yakima,E  GRANGER  3303,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,E  TOPPENISH  3309,Rep 15-2,15,,write-ins,1,0,1,,,,,
Yakima,E  WAPATO  3310,Rep 15-2,15,,write-ins,2,1,1,,,,,
Yakima,E  ZILLAH 3311,Rep 15-2,15,,write-ins,2,1,1,,,,,
Yakima,GLADE  3601,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,HARRAH  RURAL  3701,Rep 15-2,15,,write-ins,1,1,0,,,,,
Yakima,LIBERTY  3902,Rep 15-2,15,,write-ins,2,1,1,,,,,
Yakima,MCKINLEY  4001,Rep 15-2,15,,write-ins,1,0,1,,,,,
Yakima,MABTON  RURAL  4002,Rep 15-2,15,,write-ins,4,4,0,,,,,
Yakima,MOXEE  RURAL  4003,Rep 15-2,15,,write-ins,1,0,1,,,,,
Yakima,N  GRANDVIEW  4105,Rep 15-2,15,,write-ins,1,0,1,,,,,
Yakima,N  SUNNYSIDE 4109,Rep 15-2,15,,write-ins,1,1,0,,,,,
Yakima,N  TOPPENISH  4110,Rep 15-2,15,,write-ins,2,0,2,,,,,
Yakima,OUTLOOK 4303,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,PARKER  HGTS  4401,Rep 15-2,15,,write-ins,1,0,1,,,,,
Yakima,ROZA  4502,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,SHELLER 4605,Rep 15-2,15,,write-ins,4,2,2,,,,,
Yakima,S  GRANDVIEW 4610,Rep 15-2,15,,write-ins,2,2,0,,,,,
Yakima,S  SUNNYSIDE  4615,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,S  TOPPENISH  4616,Rep 15-2,15,,write-ins,1,0,1,,,,,
Yakima,SUNNYVALLEY 4618,Rep 15-2,15,,write-ins,1,1,0,,,,,
Yakima,S  ZILLAH  4622,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,S  OUTLOOK  4628,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,WANETA  5001,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,WENDELL  PHILLIPS 5002,Rep 15-2,15,,write-ins,1,1,0,,,,,
Yakima,S  WAPATO  5009,Rep 15-2,15,,write-ins,0,0,0,,,,,
Yakima,WHITE  SWAN  5012,Rep 15-2,15,,write-ins,4,3,1,,,,,
YAKIMA WA,YAKIMA WA,Rep 15-2,15,,write-ins,70,42,28,,,,,
,,,,,,,poll,absentee,,,,,
Yakima,YAKIMA  0101,USS Recount,,,Ballots,483,138,345,,,,,
Yakima,YAKIMA  0104,USS Recount,,,Ballots,269,112,157,,,,,
Yakima,YAKIMA  0105,USS Recount,,,Ballots,88,54,34,,,,,
Yakima,YAKIMA  0109,USS Recount,,,Ballots,161,73,88,,,,,
Yakima,YAKIMA  0110,USS Recount,,,Ballots,465,221,244,,,,,
Yakima,YAKIMA  0111,USS Recount,,,Ballots,285,143,142,,,,,
Yakima,YAKIMA  0114,USS Recount,,,Ballots,585,282,303,,,,,
Yakima,YAKIMA  0116,USS Recount,,,Ballots,190,62,128,,,,,
Yakima,YAKIMA  0118,USS Recount,,,Ballots,197,73,124,,,,,
Yakima,YAKIMA  0120,USS Recount,,,Ballots,130,57,73,,,,,
Yakima,YAKIMA  0123,USS Recount,,,Ballots,429,168,261,,,,,
Yakima,YAKIMA  0126,USS Recount,,,Ballots,597,220,377,,,,,
Yakima,YAKIMA  0127,USS Recount,,,Ballots,409,218,191,,,,,
Yakima,YAKIMA  0129,USS Recount,,,Ballots,443,233,210,,,,,
Yakima,YAKIMA  0131,USS Recount,,,Ballots,584,269,315,,,,,
Yakima,YAKIMA  0133,USS Recount,,,Ballots,618,278,340,,,,,
Yakima,YAKIMA  0134,USS Recount,,,Ballots,392,178,214,,,,,
Yakima,YAKIMA  0136,USS Recount,,,Ballots,599,250,349,,,,,
Yakima,YAKIMA  0138,USS Recount,,,Ballots,526,221,305,,,,,
Yakima,YAKIMA  0140,USS Recount,,,Ballots,223,80,143,,,,,
Yakima,YAKIMA  0142,USS Recount,,,Ballots,616,153,463,,,,,
Yakima,YAKIMA  0143,USS Recount,,,Ballots,307,141,166,,,,,
Yakima,YAKIMA  0145,USS Recount,,,Ballots,285,121,164,,,,,
Yakima,YAKIMA  0146,USS Recount,,,Ballots,537,171,366,,,,,
Yakima,YAKIMA  0149,USS Recount,,,Ballots,617,255,362,,,,,
Yakima,YAKIMA  0151,USS Recount,,,Ballots,395,115,280,,,,,
Yakima,YAKIMA  0153,USS Recount,,,Ballots,582,192,390,,,,,
Yakima,YAKIMA  0154,USS Recount,,,Ballots,345,147,198,,,,,
Yakima,YAKIMA  0155,USS Recount,,,Ballots,615,238,377,,,,,
Yakima,YAKIMA  0156,USS Recount,,,Ballots,469,195,274,,,,,
Yakima,YAKIMA  0161,USS Recount,,,Ballots,471,206,265,,,,,
Yakima,YAKIMA  0162,USS Recount,,,Ballots,531,204,327,,,,,
Yakima,YAKIMA  0163,USS Recount,,,Ballots,502,182,320,,,,,
Yakima,YAKIMA  0164,USS Recount,,,Ballots,13,7,6,,,,,
Yakima,YAKIMA  0165,USS Recount,,,Ballots,29,24,5,,,,,
Yakima,YAKIMA  0167,USS Recount,,,Ballots,402,181,221,,,,,
Yakima,YAKIMA  0169,USS Recount,,,Ballots,745,285,460,,,,,
Yakima,YAKIMA  0170,USS Recount,,,Ballots,430,176,254,,,,,
Yakima,YAKIMA  0172,USS Recount,,,Ballots,733,260,473,,,,,
Yakima,YAKIMA  0174,USS Recount,,,Ballots,660,216,444,,,,,
Yakima,YAKIMA  0175,USS Recount,,,Ballots,800,283,517,,,,,
Yakima,YAKIMA  0176,USS Recount,,,Ballots,411,153,258,,,,,
Yakima,YAKIMA  0179,USS Recount,,,Ballots,706,217,489,,,,,
Yakima,YAKIMA  0180,USS Recount,,,Ballots,526,226,300,,,,,
Yakima,YAKIMA  0183,USS Recount,,,Ballots,765,166,599,,,,,
Yakima,YAKIMA  0184,USS Recount,,,Ballots,656,219,437,,,,,
Yakima,YAKIMA  0185,USS Recount,,,Ballots,712,248,464,,,,,
Yakima,YAKIMA  0186,USS Recount,,,Ballots,257,96,161,,,,,
Yakima,YAKIMA  0190,USS Recount,,,Ballots,331,122,209,,,,,
Yakima,GRANDVIEW  0301,USS Recount,,,Ballots,147,116,31,,,,,
Yakima,GRANDVIEW  0302,USS Recount,,,Ballots,562,273,289,,,,,
Yakima,GRANDVIEW  0303,USS Recount,,,Ballots,628,315,313,,,,,
Yakima,GRANDVIEW  0306,USS Recount,,,Ballots,629,252,377,,,,,
Yakima,GRANGER 0501,USS Recount,,,Ballots,386,228,158,,,,,
Yakima,HARRAH  0701,USS Recount,,,Ballots,139,104,35,,,,,
Yakima,MABTON  0901,USS Recount,,,Ballots,287,176,111,,,,,
Yakima,MOXEE 1101,USS Recount,,,Ballots,352,176,176,,,,,
Yakima,NACHES  1301,USS Recount,,,Ballots,295,135,160,,,,,
Yakima,SELAH  1501,USS Recount,,,Ballots,535,287,248,,,,,
Yakima,SELAH  1502,USS Recount,,,Ballots,601,313,288,,,,,
Yakima,SELAH  1503,USS Recount,,,Ballots,513,262,251,,,,,
Yakima,SELAH  1504,USS Recount,,,Ballots,561,294,267,,,,,
Yakima,SUNNYSIDE  1701,USS Recount,,,Ballots,510,234,276,,,,,
Yakima,SUNNYSIDE  1702,USS Recount,,,Ballots,510,212,298,,,,,
Yakima,SUNNYSIDE  1703,USS Recount,,,Ballots,592,268,324,,,,,
Yakima,SUNNYSIDE  1706,USS Recount,,,Ballots,445,178,267,,,,,
Yakima,SUNNYSIDE  1708,USS Recount,,,Ballots,375,184,191,,,,,
Yakima,TIETON  1901,USS Recount,,,Ballots,248,119,129,,,,,
Yakima,TOPPENISH  2101,USS Recount,,,Ballots,398,206,192,,,,,
Yakima,TOPPENISH  2103,USS Recount,,,Ballots,613,251,362,,,,,
Yakima,TOPPENISH  2107,USS Recount,,,Ballots,517,235,282,,,,,
Yakima,UNION  GAP  2301,USS Recount,,,Ballots,352,181,171,,,,,
Yakima,UNION GAP  2303,USS Recount,,,Ballots,358,169,189,,,,,
Yakima,UNION GAP  2304,USS Recount,,,Ballots,174,123,51,,,,,
Yakima,UNION  GAP  2305,USS Recount,,,Ballots,196,105,91,,,,,
Yakima,UNION  GAP  2306,USS Recount,,,Ballots,478,212,266,,,,,
Yakima,WAPATO  2501,USS Recount,,,Ballots,502,236,266,,,,,
Yakima,WAPATO  2503,USS Recount,,,Ballots,185,96,89,,,,,
Yakima,ZILLAH 2701,USS Recount,,,Ballots,662,320,342,,,,,
Yakima,ZILLAH 2702,USS Recount,,,Ballots,250,125,125,,,,,
Yakima,ALFALFA  3002,USS Recount,,,Ballots,158,118,40,,,,,
Yakima,APPLE  VALLEY  3003,USS Recount,,,Ballots,755,303,452,,,,,
Yakima,BELMA  3101,USS Recount,,,Ballots,419,153,266,,,,,
Yakima,BRADSHAW  3102,USS Recount,,,Ballots,645,321,324,,,,,
Yakima,BUENA  3104,USS Recount,,,Ballots,431,162,269,,,,,
Yakima,BYRON  3105,USS Recount,,,Ballots,54,32,22,,,,,
Yakima,BUTTERFIELD  3106,USS Recount,,,Ballots,521,217,304,,,,,
Yakima,CHINOOK  3203,USS Recount,,,Ballots,339,145,194,,,,,
Yakima,CLIFFDELL  3204,USS Recount,,,Ballots,100,72,28,,,,,
Yakima,COTTONWOOD  3205,USS Recount,,,Ballots,375,146,229,,,,,
Yakima,COUNTRY  CLUB  3206,USS Recount,,,Ballots,666,257,409,,,,,
Yakima,COWICHE  CANYON  3208,USS Recount,,,Ballots,94,73,21,,,,,
Yakima,CRESCENT  3209,USS Recount,,,Ballots,6,6,,,,,,
Yakima,E  AHTANUM  3301,USS Recount,,,Ballots,603,208,395,,,,,
Yakima,E  GRANGER  3303,USS Recount,,,Ballots,267,131,136,,,,,
Yakima,E  MOXEE  3304,USS Recount,,,Ballots,531,195,336,,,,,
Yakima,E  NACHES  3305,USS Recount,,,Ballots,586,259,327,,,,,
Yakima,E  SELAH  3306,USS Recount,,,Ballots,283,169,114,,,,,
Yakima,E  TIETON  3308,USS Recount,,,Ballots,482,193,289,,,,,
Yakima,E  TOPPENISH  3309,USS Recount,,,Ballots,65,47,18,,,,,
Yakima,E  WAPATO  3310,USS Recount,,,Ballots,199,88,111,,,,,
Yakima,E  ZILLAH  3311,USS Recount,,,Ballots,591,286,305,,,,,
Yakima,ENGLEWOOD  3312,USS Recount,,,Ballots,663,250,413,,,,,
Yakima,ESCHBACH  3313,USS Recount,,,Ballots,470,209,261,,,,,
Yakima,FULLBRIGHT  3503,USS Recount,,,Ballots,52,44,8,,,,,
Yakima,FIRING  CENTER  3504,USS Recount,,,Ballots,16,8,8,,,,,
Yakima,GLADE  3601,USS Recount,,,Ballots,35,28,7,,,,,
Yakima,GLEED  3602,USS Recount,,,Ballots,227,106,121,,,,,
Yakima,GROMORE  3605,USS Recount,,,Ballots,831,380,451,,,,,
Yakima,HARRAH  RURAL  3701,USS Recount,,,Ballots,484,247,237,,,,,
Yakima,HARWOOD  3702,USS Recount,,,Ballots,808,287,521,,,,,
Yakima,LIBERTY  3902,USS Recount,,,Ballots,284,134,150,,,,,
Yakima,LOWER WENAS  3903,USS Recount,,,Ballots,925,442,483,,,,,
Yakima,LOWER  NACHES  3904,USS Recount,,,Ballots,28,22,6,,,,,
Yakima,MCKINLEY  4001,USS Recount,,,Ballots,332,140,192,,,,,
Yakima,MABTON  RURAL  4002,USS Recount,,,Ballots,248,153,95,,,,,
Yakima,MOXEE  RURAL  4003,USS Recount,,,Ballots,380,151,229,,,,,
Yakima,NACHES  HTS  4101,USS Recount,,,Ballots,224,102,122,,,,,
Yakima,NILE  4102,USS Recount,,,Ballots,483,199,284,,,,,
Yakima,N  COWICHE  4104,USS Recount,,,Ballots,421,191,230,,,,,
Yakima,N  GRANDVIEW  4105,USS Recount,,,Ballots,230,87,143,,,,,
Yakima,N  HOLLAND  4106,USS Recount,,,Ballots,593,247,346,,,,,
Yakima,N  SELAH  HGTS  4108,USS Recount,,,Ballots,676,289,387,,,,,
Yakima,N  SUNNYSIDE  4109,USS Recount,,,Ballots,281,146,135,,,,,
Yakima,N  TOPPENISH  4110,USS Recount,,,Ballots,321,127,194,,,,,
Yakima,N  GLEED  4111,USS Recount,,,Ballots,473,225,248,,,,,
Yakima,N  SELAH  4112,USS Recount,,,Ballots,601,262,339,,,,,
Yakima,N  TAMPICO  4114,USS Recount,,,Ballots,84,55,29,,,,,
Yakima,N  WENAS  4115,USS Recount,,,Ballots,200,125,75,,,,,
Yakima,ORCHARD  4302,USS Recount,,,Ballots,122,91,31,,,,,
Yakima,OUTLOOK  4303,USS Recount,,,Ballots,235,102,133,,,,,
Yakima,PARKER  HGTS  4401,USS Recount,,,Ballots,347,154,193,,,,,
Yakima,POMONA  4402,USS Recount,,,Ballots,474,201,273,,,,,
Yakima,REST  HAVEN  4501,USS Recount,,,Ballots,214,77,137,,,,,
Yakima,ROZA  4502,USS Recount,,,Ballots,358,158,200,,,,,
Yakima,RIMROCK  4503,USS Recount,,,Ballots,90,57,33,,,,,
Yakima,ROZA HILL  4504,USS Recount,,,Ballots,370,148,222,,,,,
Yakima,SCENIC  4601,USS Recount,,,Ballots,233,84,149,,,,,
Yakima,SELAH  CENTRAL  4602,USS Recount,,,Ballots,403,178,225,,,,,
Yakima,SELAH  EXTENSION  4603,USS Recount,,,Ballots,717,317,400,,,,,
Yakima,SELAH  RURAL  4604,USS Recount,,,Ballots,229,101,128,,,,,
Yakima,SHELLER  4605,USS Recount,,,Ballots,301,133,168,,,,,
Yakima,SLAVIN  4606,USS Recount,,,Ballots,383,132,251,,,,,
Yakima,S  AIRPORT  4607,USS Recount,,,Ballots,35,22,13,,,,,
Yakima,S  COWICHE  4609,USS Recount,,,Ballots,228,79,149,,,,,
Yakima,S  GRANDVIEW  4610,USS Recount,,,Ballots,436,196,240,,,,,
Yakima,S  HOLLAND  4611,USS Recount,,,Ballots,218,84,134,,,,,
Yakima,S  NOB  HILL  4613,USS Recount,,,Ballots,515,192,323,,,,,
Yakima,S  SUNNYSIDE  4615,USS Recount,,,Ballots,244,108,136,,,,,
Yakima,S  TOPPENISH  4616,USS Recount,,,Ballots,295,137,158,,,,,
Yakima,SUNNYVALLEY  4618,USS Recount,,,Ballots,311,148,163,,,,,
Yakima,SUNTIDES  4621,USS Recount,,,Ballots,678,277,401,,,,,
Yakima,S  ZILLAH  4622,USS Recount,,,Ballots,324,159,165,,,,,
Yakima,S  AHTANUM  4623,USS Recount,,,Ballots,423,203,220,,,,,
Yakima,S  HILLS  4624,USS Recount,,,Ballots,195,148,47,,,,,
Yakima,S  WENAS  4625,USS Recount,,,Ballots,6,5,1,,,,,
Yakima,SUMMITVIEW  4626,USS Recount,,,Ballots,24,19,5,,,,,
Yakima,S  NACHES  HGHTS  4627,USS Recount,,,Ballots,188,132,56,,,,,
Yakima,S  OUTLOOK 4628,USS Recount,,,Ballots,175,119,56,,,,,
Yakima,TAMPICO 4801,USS Recount,,,Ballots,395,202,193,,,,,
Yakima,TERRACE  HGTS  4802,USS Recount,,,Ballots,806,301,505,,,,,
Yakima,WANETA  5001,USS Recount,,,Ballots,150,111,39,,,,,
Yakima,WENDELL  PHILLIPS 5002 ,USS Recount,,,Ballots,269,113,156,,,,,
Yakima,W  AHTANUM  5003,USS Recount,,,Ballots,749,328,421,,,,,
Yakima,W  NOB  HILL  5006,USS Recount,,,Ballots,59,30,29,,,,,
Yakima,W  PARKER  5007,USS Recount,,,Ballots,13,7,6,,,,,
Yakima,W  WAPATO  5009,USS Recount,,,Ballots,458,231,227,,,,,
Yakima,WESTVIEW  5010,USS Recount,,,Ballots,533,226,307,,,,,
Yakima,WESTWOOD  5011,USS Recount,,,Ballots,719,345,374,,,,,
Yakima,WHITE  SWAN  5012,USS Recount,,,Ballots,589,307,282,,,,,
Yakima,WIDE  HOLLOW  5013,USS Recount,,,Ballots,528,222,306,,,,,
Yakima,WILEY  CITY  5014,USS Recount,,,Ballots,453,191,262,,,,,
Yakima,W  SELAH  5016,USS Recount,,,Ballots,360,145,215,,,,,
Yakima,W MOXEE  5017,USS Recount,,,Ballots,380,148,232,,,,,
Yakima,WEST  VALLEY  5018,USS Recount,,,Ballots,536,232,304,,,,,
Yakima,W  WASHINGTON  5020,USS Recount,,,Ballots,684,245,439,,,,,
Yakima,YAKIMA  RIDGE  5101,USS Recount,,,Ballots,89,61,28,,,,,
Yakima,ZIER  5201,USS Recount,,,Ballots,404,169,235,,,,,
YAKIMA WA,YAKIMA WA,USS Recount,,,Ballots,70606,30726,39880,,,,,
Yakima,YAKIMA  0101,U S Senate,,D,Maria Cantwell,294,89,205,,,,,
Yakima,YAKIMA  0104,U S Senate,,D,Maria Cantwell,140,60,80,,,,,
Yakima,YAKIMA  0105,U S Senate,,D,Maria Cantwell,45,26,19,,,,,
Yakima,YAKIMA  0109,U S Senate,,D,Maria Cantwell,77,36,41,,,,,
Yakima,YAKIMA  0110,U S Senate,,D,Maria Cantwell,225,105,120,,,,,
Yakima,YAKIMA  0111,U S Senate,,D,Maria Cantwell,153,73,80,,,,,
Yakima,YAKIMA  0114,U S Senate,,D,Maria Cantwell,269,134,135,,,,,
Yakima,YAKIMA  0116,U S Senate,,D,Maria Cantwell,102,39,63,,,,,
Yakima,YAKIMA  0118,U S Senate,,D,Maria Cantwell,91,36,55,,,,,
Yakima,YAKIMA  0120,U S Senate,,D,Maria Cantwell,74,39,35,,,,,
Yakima,YAKIMA  0123,U S Senate,,D,Maria Cantwell,281,99,182,,,,,
Yakima,YAKIMA  0126,U S Senate,,D,Maria Cantwell,370,143,227,,,,,
Yakima,YAKIMA  0127,U S Senate,,D,Maria Cantwell,155,81,74,,,,,
Yakima,YAKIMA  0129,U S Senate,,D,Maria Cantwell,194,101,93,,,,,
Yakima,YAKIMA  0131,U S Senate,,D,Maria Cantwell,263,107,156,,,,,
Yakima,YAKIMA  0133,U S Senate,,D,Maria Cantwell,254,134,120,,,,,
Yakima,YAKIMA  0134,U S Senate,,D,Maria Cantwell,165,71,94,,,,,
Yakima,YAKIMA  0136,U S Senate,,D,Maria Cantwell,227,112,115,,,,,
Yakima,YAKIMA  0138,U S Senate,,D,Maria Cantwell,222,95,127,,,,,
Yakima,YAKIMA  0140,U S Senate,,D,Maria Cantwell,96,37,59,,,,,
Yakima,YAKIMA  0142,U S Senate,,D,Maria Cantwell,275,74,201,,,,,
Yakima,YAKIMA  0143,U S Senate,,D,Maria Cantwell,156,76,80,,,,,
Yakima,YAKIMA  0145,U S Senate,,D,Maria Cantwell,125,49,76,,,,,
Yakima,YAKIMA  0146,U S Senate,,D,Maria Cantwell,201,70,131,,,,,
Yakima,YAKIMA  0149,U S Senate,,D,Maria Cantwell,255,109,146,,,,,
Yakima,YAKIMA  0151,U S Senate,,D,Maria Cantwell,133,40,93,,,,,
Yakima,YAKIMA  0153,U S Senate,,D,Maria Cantwell,234,78,156,,,,,
Yakima,YAKIMA  0154,U S Senate,,D,Maria Cantwell,140,66,74,,,,,
Yakima,YAKIMA  0155,U S Senate,,D,Maria Cantwell,236,92,144,,,,,
Yakima,YAKIMA  0156,U S Senate,,D,Maria Cantwell,226,96,130,,,,,
Yakima,YAKIMA  0161,U S Senate,,D,Maria Cantwell,212,80,132,,,,,
Yakima,YAKIMA  0162,U S Senate,,D,Maria Cantwell,190,83,107,,,,,
Yakima,YAKIMA  0163,U S Senate,,D,Maria Cantwell,169,63,106,,,,,
Yakima,YAKIMA  0164,U S Senate,,D,Maria Cantwell,1,0,1,,,,,
Yakima,YAKIMA  0165,U S Senate,,D,Maria Cantwell,2,0,2,,,,,
Yakima,YAKIMA  0167,U S Senate,,D,Maria Cantwell,175,78,97,,,,,
Yakima,YAKIMA  0169,U S Senate,,D,Maria Cantwell,264,103,161,,,,,
Yakima,YAKIMA  0170,U S Senate,,D,Maria Cantwell,166,73,93,,,,,
Yakima,YAKIMA  0172,U S Senate,,D,Maria Cantwell,281,115,166,,,,,
Yakima,YAKIMA  0174,U S Senate,,D,Maria Cantwell,161,63,98,,,,,
Yakima,YAKIMA  0175,U S Senate,,D,Maria Cantwell,264,93,171,,,,,
Yakima,YAKIMA  0176,U S Senate,,D,Maria Cantwell,152,63,89,,,,,
Yakima,YAKIMA  0179,U S Senate,,D,Maria Cantwell,254,81,173,,,,,
Yakima,YAKIMA  0180,U S Senate,,D,Maria Cantwell,185,88,97,,,,,
Yakima,YAKIMA  0183,U S Senate,,D,Maria Cantwell,303,59,244,,,,,
Yakima,YAKIMA  0184,U S Senate,,D,Maria Cantwell,290,89,201,,,,,
Yakima,YAKIMA  0185,U S Senate,,D,Maria Cantwell,267,91,176,,,,,
Yakima,YAKIMA  0186,U S Senate,,D,Maria Cantwell,71,33,38,,,,,
Yakima,YAKIMA  0190,U S Senate,,D,Maria Cantwell,116,45,71,,,,,
Yakima,GRANDVIEW  0301,U S Senate,,D,Maria Cantwell,83,66,17,,,,,
Yakima,GRANDVIEW  0302,U S Senate,,D,Maria Cantwell,286,151,135,,,,,
Yakima,GRANDVIEW  0303,U S Senate,,D,Maria Cantwell,296,150,146,,,,,
Yakima,GRANDVIEW  0306,U S Senate,,D,Maria Cantwell,273,111,162,,,,,
Yakima,GRANGER 0501,U S Senate,,D,Maria Cantwell,236,135,101,,,,,
Yakima,HARRAH  0701,U S Senate,,D,Maria Cantwell,63,43,20,,,,,
Yakima,MABTON  0901,U S Senate,,D,Maria Cantwell,192,122,70,,,,,
Yakima,MOXEE 1101,U S Senate,,D,Maria Cantwell,133,56,77,,,,,
Yakima,NACHES  1301,U S Senate,,D,Maria Cantwell,112,57,55,,,,,
Yakima,SELAH  1501,U S Senate,,D,Maria Cantwell,243,133,110,,,,,
Yakima,SELAH  1502,U S Senate,,D,Maria Cantwell,220,126,94,,,,,
Yakima,SELAH  1503,U S Senate,,D,Maria Cantwell,153,82,71,,,,,
Yakima,SELAH  1504,U S Senate,,D,Maria Cantwell,187,101,86,,,,,
Yakima,SUNNYSIDE  1701,U S Senate,,D,Maria Cantwell,271,122,149,,,,,
Yakima,SUNNYSIDE  1702,U S Senate,,D,Maria Cantwell,219,100,119,,,,,
Yakima,SUNNYSIDE  1703,U S Senate,,D,Maria Cantwell,193,96,97,,,,,
Yakima,SUNNYSIDE  1706,U S Senate,,D,Maria Cantwell,241,100,141,,,,,
Yakima,SUNNYSIDE  1708,U S Senate,,D,Maria Cantwell,205,102,103,,,,,
Yakima,TIETON  1901,U S Senate,,D,Maria Cantwell,100,45,55,,,,,
Yakima,TOPPENISH  2101,U S Senate,,D,Maria Cantwell,188,110,78,,,,,
