Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
KEN 47-1102,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,5,9,Total,NP,Registered Voters,833
KEN 47-1102,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,5,9,Total,NP,Times Counted,265
KEN 47-1102,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,5,9,Total,NP,Times Under Voted,6
KEN 47-1102,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,5,9,Total,<NP>,No,128
KEN 47-1102,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,5,9,Total,<NP>,Yes,131
KEN 47-1102,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,5,9,Total,NP,Times Over Voted,0
KEN 47-1102,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,5,9,Total,NP,Registered Voters,833
KEN 47-1102,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,5,9,Total,NP,Times Counted,265
KEN 47-1102,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,5,9,Total,NP,Times Under Voted,26
KEN 47-1102,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,5,9,Total,<NP>,Yes,125
KEN 47-1102,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,5,9,Total,<NP>,No,114
KEN 47-1102,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,5,9,Total,NP,Times Over Voted,0
BUR 34-1104,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Registered Voters,365
BUR 34-1104,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Times Counted,133
BUR 34-1104,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Times Under Voted,0
BUR 34-1104,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,<NP>,No,62
BUR 34-1104,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,<NP>,Yes,71
BUR 34-1104,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SHL 32-1106,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,NP,Registered Voters,616
SHL 32-1106,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,NP,Times Counted,186
SHL 32-1106,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,NP,Times Under Voted,8
SHL 32-1106,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,<NP>,No,69
SHL 32-1106,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,<NP>,Yes,109
SHL 32-1106,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,NP,Times Over Voted,0
SHL 32-1106,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,NP,Registered Voters,616
SHL 32-1106,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,NP,Times Counted,186
SHL 32-1106,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,NP,Times Under Voted,14
SHL 32-1106,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,<NP>,No,64
SHL 32-1106,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,<NP>,Yes,108
SHL 32-1106,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,NP,Times Over Voted,0
SPIDER LAKE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Registered Voters,821
SPIDER LAKE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Counted,212
SPIDER LAKE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Under Voted,0
SPIDER LAKE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,<NP>,Yes,82
SPIDER LAKE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,<NP>,No,130
SPIDER LAKE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Over Voted,0
SPRING LAKE,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,11,9,8,Total,NP,Registered Voters,7
SPRING LAKE,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,11,9,8,Total,NP,Times Counted,4
SPRING LAKE,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,11,9,8,Total,NP,Times Under Voted,0
SPRING LAKE,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,11,9,8,Total,<NP>,No,0
SPRING LAKE,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,11,9,8,Total,<NP>,Yes,4
SPRING LAKE,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,11,9,8,Total,NP,Times Over Voted,0
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,11,9,8,Total,NP,Registered Voters,778
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,11,9,8,Total,NP,Times Counted,249
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,11,9,8,Total,NP,Times Under Voted,3
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,11,9,8,Total,<NP>,Yes,104
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,11,9,8,Total,<NP>,No,142
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,11,9,8,Total,NP,Times Over Voted,0
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,11,9,8,Total,NP,Registered Voters,778
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,11,9,8,Total,NP,Times Counted,249
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,11,9,8,Total,NP,Times Under Voted,5
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,11,9,8,Total,<NP>,Yes,107
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,11,9,8,Total,<NP>,No,137
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,11,9,8,Total,NP,Times Over Voted,0
SPRING LAKE,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,11,9,8,Total,NP,Registered Voters,7
SPRING LAKE,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,11,9,8,Total,NP,Times Counted,4
SPRING LAKE,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,11,9,8,Total,NP,Times Under Voted,0
SPRING LAKE,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,11,9,8,Total,<NP>,Yes,4
SPRING LAKE,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,11,9,8,Total,<NP>,No,0
SPRING LAKE,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,11,9,8,Total,NP,Times Over Voted,0
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,11,9,8,Total,NP,Registered Voters,778
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,11,9,8,Total,NP,Times Counted,249
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,11,9,8,Total,NP,Times Under Voted,3
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,11,9,8,Total,<NP>,No,142
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,11,9,8,Total,<NP>,Yes,104
SPRING LAKE,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,11,9,8,Total,NP,Times Over Voted,0
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,6,1,Total,NP,Registered Voters,117
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,6,1,Total,NP,Times Counted,41
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,6,1,Total,NP,Times Under Voted,0
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,6,1,Total,<NP>,No,17
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,6,1,Total,<NP>,Yes,24
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,6,1,Total,NP,Times Over Voted,0
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,6,1,Total,NP,Registered Voters,117
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,6,1,Total,NP,Times Counted,41
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,6,1,Total,NP,Times Under Voted,0
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,6,1,Total,<NP>,Approved,23
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,6,1,Total,<NP>,Rejected,18
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,6,1,Total,NP,Times Over Voted,0
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Registered Voters,117
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Counted,41
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Under Voted,0
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,<NP>,Yes,24
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,<NP>,No,17
RED 45-1112,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,6,1,Total,NP,Times Over Voted,0
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Registered Voters,245
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Times Counted,82
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Times Under Voted,4
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,<NP>,No,40
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,<NP>,Yes,38
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Times Over Voted,0
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Registered Voters,245
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Times Counted,82
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Times Under Voted,4
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,<NP>,No,45
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,<NP>,Yes,33
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Times Over Voted,0
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Registered Voters,245
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Times Counted,82
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,1
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,<NP>,Yes,30
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,<NP>,No,51
SQUAK MOUNTAIN,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
STACY,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,8,Total,NP,Registered Voters,26
STACY,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,8,Total,NP,Times Counted,5
STACY,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,8,Total,NP,Times Under Voted,0
STACY,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,8,Total,<NP>,No,4
STACY,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,8,Total,<NP>,Yes,1
STACY,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,8,Total,NP,Times Over Voted,0
STACY,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,8,Total,NP,Registered Voters,26
STACY,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,8,Total,NP,Times Counted,5
STACY,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,8,Total,NP,Times Under Voted,0
STACY,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,8,Total,<NP>,Yes,3
STACY,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,8,Total,<NP>,No,2
STACY,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,8,Total,NP,Times Over Voted,0
BUR 34-1116,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Registered Voters,426
BUR 34-1116,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Times Counted,107
BUR 34-1116,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Times Under Voted,0
BUR 34-1116,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,<NP>,No,38
BUR 34-1116,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,<NP>,Yes,69
BUR 34-1116,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
STAR LAKE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Registered Voters,334
STAR LAKE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Counted,92
STAR LAKE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Under Voted,0
STAR LAKE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,<NP>,Yes,49
STAR LAKE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,<NP>,No,43
STAR LAKE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Over Voted,0
STEVENS,Skykomish School District No. 404 Skykomish School District No. 404 Proposition No. 1,39,3,1,Total,NP,Registered Voters,230
STEVENS,Skykomish School District No. 404 Skykomish School District No. 404 Proposition No. 1,39,3,1,Total,NP,Times Counted,87
STEVENS,Skykomish School District No. 404 Skykomish School District No. 404 Proposition No. 1,39,3,1,Total,NP,Times Under Voted,0
STEVENS,Skykomish School District No. 404 Skykomish School District No. 404 Proposition No. 1,39,3,1,Total,<NP>,Yes,47
STEVENS,Skykomish School District No. 404 Skykomish School District No. 404 Proposition No. 1,39,3,1,Total,<NP>,No,40
STEVENS,Skykomish School District No. 404 Skykomish School District No. 404 Proposition No. 1,39,3,1,Total,NP,Times Over Voted,0
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1,45,3,1,Total,NP,Registered Voters,541
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1,45,3,1,Total,NP,Times Counted,192
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1,45,3,1,Total,NP,Times Under Voted,6
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1,45,3,1,Total,<NP>,Yes,97
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1,45,3,1,Total,<NP>,No,89
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1,45,3,1,Total,NP,Times Over Voted,0
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2,45,3,1,Total,NP,Registered Voters,541
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2,45,3,1,Total,NP,Times Counted,192
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2,45,3,1,Total,NP,Times Under Voted,11
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2,45,3,1,Total,<NP>,No,91
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2,45,3,1,Total,<NP>,Yes,90
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2,45,3,1,Total,NP,Times Over Voted,0
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3,45,3,1,Total,NP,Registered Voters,541
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3,45,3,1,Total,NP,Times Counted,192
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3,45,3,1,Total,NP,Times Under Voted,10
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3,45,3,1,Total,<NP>,No,92
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3,45,3,1,Total,<NP>,Yes,90
STILLWATER,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3,45,3,1,Total,NP,Times Over Voted,0
COV 47-1127,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Registered Voters,637
COV 47-1127,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Counted,187
COV 47-1127,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Under Voted,3
COV 47-1127,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,<NP>,No,80
COV 47-1127,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,<NP>,Yes,104
COV 47-1127,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
COV 47-1127,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Registered Voters,637
COV 47-1127,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Counted,187
COV 47-1127,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Under Voted,9
COV 47-1127,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,<NP>,Yes,97
COV 47-1127,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,<NP>,No,81
COV 47-1127,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Over Voted,0
DES 33-1128,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,33,5,9,Total,NP,Registered Voters,313
DES 33-1128,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,33,5,9,Total,NP,Times Counted,102
DES 33-1128,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,33,5,9,Total,NP,Times Under Voted,0
DES 33-1128,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,33,5,9,Total,<NP>,No,45
DES 33-1128,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,33,5,9,Total,<NP>,Yes,57
DES 33-1128,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,41,3,8,Total,NP,Registered Voters,616
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,41,3,8,Total,NP,Times Counted,178
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,41,3,8,Total,NP,Times Under Voted,2
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,41,3,8,Total,<NP>,No,63
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,41,3,8,Total,<NP>,Yes,113
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,41,3,8,Total,NP,Times Over Voted,0
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,41,3,8,Total,NP,Registered Voters,616
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,41,3,8,Total,NP,Times Counted,178
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,41,3,8,Total,NP,Times Under Voted,2
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,41,3,8,Total,<NP>,No,66
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,41,3,8,Total,<NP>,Yes,110
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,41,3,8,Total,NP,Times Over Voted,0
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Registered Voters,616
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Counted,178
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Under Voted,4
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,<NP>,Yes,106
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,<NP>,No,68
SAM 41-1130,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,41,3,8,Total,NP,Times Over Voted,0
SUNNYWOOD,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Registered Voters,723
SUNNYWOOD,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Times Counted,160
SUNNYWOOD,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Times Under Voted,0
SUNNYWOOD,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,<NP>,No,49
SUNNYWOOD,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,<NP>,Yes,111
SUNNYWOOD,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SYLVAN,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Registered Voters,832
SYLVAN,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Times Counted,179
SYLVAN,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Times Under Voted,0
SYLVAN,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,<NP>,No,64
SYLVAN,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,<NP>,Yes,115
SYLVAN,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
BUR 34-1136,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,5,7,Total,NP,Registered Voters,218
BUR 34-1136,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,5,7,Total,NP,Times Counted,100
BUR 34-1136,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,5,7,Total,NP,Times Under Voted,0
BUR 34-1136,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,5,7,Total,<NP>,No,44
BUR 34-1136,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,5,7,Total,<NP>,Yes,56
BUR 34-1136,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,34,5,7,Total,NP,Times Over Voted,0
TAHLEQUAH,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Registered Voters,576
TAHLEQUAH,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Times Counted,285
TAHLEQUAH,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Times Under Voted,0
TAHLEQUAH,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,<NP>,No,96
TAHLEQUAH,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,<NP>,Yes,189
TAHLEQUAH,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,627
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,259
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,97
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,162
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,5,9,8,Total,NP,Registered Voters,627
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,5,9,8,Total,NP,Times Counted,259
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,5,9,8,Total,NP,Times Under Voted,8
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,5,9,8,Total,<NP>,Yes,112
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,5,9,8,Total,<NP>,No,139
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,5,9,8,Total,NP,Times Over Voted,0
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,5,9,8,Total,NP,Registered Voters,627
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,5,9,8,Total,NP,Times Counted,259
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,5,9,8,Total,NP,Times Under Voted,0
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,5,9,8,Total,<NP>,No,151
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,5,9,8,Total,<NP>,Yes,108
TAHOMA,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,5,9,8,Total,NP,Times Over Voted,0
SHL 32-1140,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,NP,Registered Voters,248
SHL 32-1140,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,NP,Times Counted,86
