"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","02-162","2162","302"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","02-162","2162","160"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","02-164","2164","200"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","02-164","2164","142"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","25-261","25261","147"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","25-261","25261","140"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","28-580(*)","28580","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","28-580(*)","28580","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","28-581","28581","83"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","28-581","28581","79"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","28-582","28582","94"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","28-582","28582","76"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","28-583","28583","147"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","28-583","28583","125"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","28-584","28584","146"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","28-584","28584","124"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","28-585","28585","190"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","28-585","28585","152"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","28-586","28586","177"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","28-586","28586","143"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","28-587","28587","145"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","28-587","28587","128"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","28-588","28588","204"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","28-588","28588","206"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","28-589","28589","207"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","28-589","28589","205"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","28-590(*)","28590","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","28-590(*)","28590","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-657(*)","29657","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-657(*)","29657","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-658","29658","140"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-658","29658","131"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-663","29663","141"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-663","29663","109"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-664","29664","165"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-664","29664","136"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-667","29667","176"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-667","29667","109"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-668","29668","116"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-668","29668","126"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-669","29669","188"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-669","29669","129"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-670","29670","178"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-670","29670","175"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-671","29671","149"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-671","29671","97"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-672","29672","155"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-672","29672","129"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-673","29673","133"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-673","29673","130"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-674","29674","71"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-674","29674","57"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-675","29675","162"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-675","29675","145"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-676","29676","133"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-676","29676","81"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-677","29677","207"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-677","29677","168"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-678","29678","134"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-678","29678","94"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-679","29679","120"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-679","29679","83"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-680","29680","159"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-680","29680","148"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-682","29682","142"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-682","29682","129"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-683","29683","166"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-683","29683","119"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","Yes","29-684","29684","167"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 Replacement Educational Programs and Operations Levy","PI","No","29-684","29684","122"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","Total","-1","9580"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","Total","-1","8456"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-101","2101","48"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-101","2101","56"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-117","2117","167"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-117","2117","184"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-118","2118","144"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-118","2118","86"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-119","2119","131"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-119","2119","96"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-120","2120","199"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-120","2120","146"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-121","2121","172"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-121","2121","127"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-122","2122","211"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-122","2122","148"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-123","2123","221"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-123","2123","182"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-124","2124","179"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-124","2124","102"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-125","2125","164"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-125","2125","142"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-126","2126","233"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-126","2126","198"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-131","2131","123"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-131","2131","88"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-134","2134","214"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-134","2134","138"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-135","2135","203"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-135","2135","237"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-138","2138","116"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-138","2138","93"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-139","2139","160"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-139","2139","187"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-140","2140","186"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-140","2140","216"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-141","2141","241"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-141","2141","229"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-142","2142","116"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-142","2142","190"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-143","2143","40"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-143","2143","53"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-144","2144","174"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-144","2144","212"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-146","2146","121"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-146","2146","158"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-147","2147","168"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-147","2147","165"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-148","2148","219"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-148","2148","254"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-150","2150","163"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-150","2150","174"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-153","2153","171"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-153","2153","180"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-158(*)","2158","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-158(*)","2158","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-159","2159","117"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-159","2159","145"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-160","2160","105"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-160","2160","68"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-161","2161","54"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-161","2161","54"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-162","2162","299"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-162","2162","164"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","02-164","2164","195"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","02-164","2164","147"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","25-261","25261","148"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","25-261","25261","140"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","28-580(*)","28580","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","28-580(*)","28580","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","28-581","28581","85"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","28-581","28581","78"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","28-582","28582","89"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","28-582","28582","81"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","28-583","28583","147"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","28-583","28583","125"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","28-584","28584","146"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","28-584","28584","125"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","28-585","28585","183"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","28-585","28585","160"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","28-586","28586","176"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","28-586","28586","145"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","28-587","28587","138"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","28-587","28587","136"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","28-588","28588","208"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","28-588","28588","202"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","28-589","28589","199"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","28-589","28589","216"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","28-590(*)","28590","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","28-590(*)","28590","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-657(*)","29657","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-657(*)","29657","0"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-658","29658","146"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-658","29658","125"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-663","29663","138"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-663","29663","113"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-664","29664","165"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-664","29664","135"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-667","29667","163"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-667","29667","121"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-668","29668","115"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-668","29668","127"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-669","29669","190"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-669","29669","128"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-670","29670","181"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-670","29670","171"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-671","29671","146"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-671","29671","100"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-672","29672","151"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-672","29672","134"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-673","29673","139"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-673","29673","124"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-674","29674","74"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-674","29674","54"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-675","29675","163"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-675","29675","143"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-676","29676","135"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-676","29676","79"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-677","29677","211"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-677","29677","163"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-678","29678","132"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-678","29678","96"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-679","29679","116"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-679","29679","86"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-680","29680","160"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-680","29680","148"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-682","29682","142"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-682","29682","128"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-683","29683","162"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-683","29683","122"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","Yes","29-684","29684","174"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2 Replacement Technology Capital Projects Levy","PI","No","29-684","29684","116"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 3 Proposition 3 - General Obligation Bonds - $443,000,000","PI","Approved","Total","-1","9614"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 3 Proposition 3 - General Obligation Bonds - $443,000,000","PI","Rejected","Total","-1","8196"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 3 Proposition 3 - General Obligation Bonds - $443,000,000","PI","Approved","02-101","2101","49"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 3 Proposition 3 - General Obligation Bonds - $443,000,000","PI","Rejected","02-101","2101","56"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 3 Proposition 3 - General Obligation Bonds - $443,000,000","PI","Approved","02-117","2117","157"
"BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 3 Proposition 3 - General Obligation Bonds - $443,000,000","PI","Rejected","02-117","2117","188"
