"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","169    ","169","307"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","169    ","169","129"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","170    ","170","154"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","170    ","170","47"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","171    ","171","269"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","171    ","171","88"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","172    ","172","136"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","172    ","172","63"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","173    ","173","157"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","173    ","173","99"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","174    ","174","154"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","174    ","174","75"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","175    ","175","214"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","175    ","175","64"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","176    ","176","174"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","176    ","176","78"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","177    ","177","135"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","177    ","177","54"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","178    ","178","207"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","178    ","178","79"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","180    ","180","207"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","180    ","180","87"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","181    ","181","218"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","181    ","181","111"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","202","202","178"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","202","202","68"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","203","203","206"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","203","203","79"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","204","204","83"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","204","204","32"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","205","205","127"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","205","205","69"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","206","206","204"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","206","206","75"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","207","207","166"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","207","207","56"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","208","208","280"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","208","208","91"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","209","209","234"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","209","209","68"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","210","210","319"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","210","210","47"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","211","211","134"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","211","211","83"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","212","212","75"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","212","212","43"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","213","213","292"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","213","213","86"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","214","214","220"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","214","214","49"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","215","215","272"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","215","215","44"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","216","216","218"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","216","216","58"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","217","217","131"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","217","217","75"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","218","218","125"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","218","218","58"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","219","219","175"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","219","219","64"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","220","220","162"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","220","220","65"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","221","221","219"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","221","221","79"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","222","222","358"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","222","222","60"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","223","223","150"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","223","223","25"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","224","224","81"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","224","224","18"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","225","225","229"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","225","225","41"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","226","226","99"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","226","226","10"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","227","227","205"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","227","227","37"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","228","228","192"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","228","228","32"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","229","229","173"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","229","229","47"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","230","230","96"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","230","230","33"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","231","231","193"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","231","231","67"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","232","232","228"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","232","232","117"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","233","233","182"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","233","233","64"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","234","234","270"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","234","234","92"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","235","235","156"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","235","235","45"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","236","236","110"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","236","236","28"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","237","237","158"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","237","237","52"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","238","238","145"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","238","238","74"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","239","239","268"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","239","239","81"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","240","240","250"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","240","240","79"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","241","241","160"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","241","241","47"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","242","242","144"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","242","242","48"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","243","243","214"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","243","243","72"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","244","244","272"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","244","244","53"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","245","245","107"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","245","245","7"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","246","246","162"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","246","246","36"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","247","247","116"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","247","247","20"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","248    ","248","119"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","248    ","248","52"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","249    ","249","252"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","249    ","249","103"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","250    ","250","365"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","250    ","250","95"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","251    ","251","215"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","251    ","251","86"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","252    ","252","42"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","252    ","252","3"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","253    ","253","143"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","253    ","253","7"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","254    ","254","181"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","254    ","254","57"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","255    ","255","141"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","255    ","255","35"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","256    ","256","265"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","256    ","256","56"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","257    ","257","143"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","257    ","257","16"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","258    ","258","247"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","258    ","258","43"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","259    ","259","148"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","259    ","259","55"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","260    ","260","199"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","260    ","260","82"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","261    ","261","227"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","261    ","261","74"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","262    ","262","188"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","262    ","262","41"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","263    ","263","178"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","263    ","263","49"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","264    ","264","224"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","264    ","264","117"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","265    ","265","181"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","265    ","265","61"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","266    ","266","238"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","266    ","266","78"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","267    ","267","18"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","267    ","267","3"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","268(*)","268","0"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","268(*)","268","0"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","Yes","509    (*)","509","0"
"Bellingham School District 501 Proposition No. 2016-1 Replacement Educational Support and Operations Levy","WM","No","509    (*)","509","0"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","Total","-1","15731"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","Total","-1","5818"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","134    ","134","246"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","134    ","134","145"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","135","135","115"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","135","135","70"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","136    ","136","150"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","136    ","136","93"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","157","157","71"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","157","157","67"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","159    ","159","48"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","159    ","159","38"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","160    ","160","194"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","160    ","160","87"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","161    ","161","137"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","161    ","161","70"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","162    ","162","143"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","162    ","162","91"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","163    ","163","130"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","163    ","163","74"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","165    ","165","5"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","165    ","165","13"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","168    ","168","220"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","168    ","168","122"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","169    ","169","302"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","169    ","169","134"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","170    ","170","148"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","170    ","170","53"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","171    ","171","261"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","171    ","171","94"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","172    ","172","124"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","172    ","172","73"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","173    ","173","147"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","173    ","173","108"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","174    ","174","154"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","174    ","174","75"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","175    ","175","206"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","175    ","175","70"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","176    ","176","173"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","176    ","176","80"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","177    ","177","130"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","177    ","177","59"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","178    ","178","203"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","178    ","178","83"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","180    ","180","198"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","180    ","180","95"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","181    ","181","215"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","181    ","181","113"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","202","202","170"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","202","202","72"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","203","203","205"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","203","203","81"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","204","204","83"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","204","204","32"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","205","205","129"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","205","205","67"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","206","206","208"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","206","206","70"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","207","207","165"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","207","207","57"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","208","208","275"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","208","208","95"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","209","209","231"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","209","209","72"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","210","210","312"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","210","210","53"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","211","211","130"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","211","211","87"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","212","212","74"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","212","212","40"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","213","213","293"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","213","213","89"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","214","214","206"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","214","214","62"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","215","215","261"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","215","215","55"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","216","216","211"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","216","216","63"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","217","217","122"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","217","217","80"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","218","218","127"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","218","218","54"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","219","219","174"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","219","219","65"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","220","220","156"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","220","220","70"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","221","221","217"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","221","221","81"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","222","222","350"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","222","222","70"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","223","223","148"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","223","223","26"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","224","224","80"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","224","224","19"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","225","225","224"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","225","225","46"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","226","226","94"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","No","226","226","13"
"Bellingham School District 501 Proposition No. 2016-2 Replacement Technology Capital Projects Levy","WM","Yes","227","227","201"
