Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
SEA 34-1543,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1543,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,115
SEA 34-1543,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1543,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,51
SEA 34-1543,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,62
SEA 34-1543,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,317
SEA 34-1543,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1543,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,115
SEA 34-1543,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1543,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,52
SEA 34-1545,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,51
SEA 34-1545,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,432
SEA 34-1545,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1545,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,104
SEA 34-1545,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1545,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,52
SEA 34-1545,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,49
SEA 34-1545,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,432
SEA 34-1545,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-1545,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,104
SEA 34-1545,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1545,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,55
SEA 34-1546,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,56
SEA 34-1546,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,395
SEA 34-1546,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,3
SEA 34-1546,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,155
SEA 34-1546,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,1
SEA 34-1546,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,95
SEA 34-1546,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,60
SEA 34-1546,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,395
SEA 34-1546,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-1546,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,155
SEA 34-1546,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-1546,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,94
SEA 34-2501,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,77
SEA 34-2501,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,380
SEA 34-2501,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,2
SEA 34-2501,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,142
SEA 34-2501,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-2501,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,63
SEA 34-2501,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,78
SEA 34-2501,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,380
SEA 34-2501,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-2501,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,142
SEA 34-2501,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-2501,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,64
SEA 34-3175,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,43
SEA 34-3175,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,371
SEA 34-3175,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3175,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,129
SEA 34-3175,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3175,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,86
SEA 34-3175,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,40
SEA 34-3175,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,371
SEA 34-3175,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3175,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,129
SEA 34-3175,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3175,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,89
SEA 34-3263,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,66
SEA 34-3263,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,421
SEA 34-3263,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-3263,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,122
SEA 34-3263,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3263,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,55
SEA 34-3263,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,66
SEA 34-3263,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,421
SEA 34-3263,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3263,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,122
SEA 34-3263,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3263,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,56
SEA 34-3264,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,34
SEA 34-3264,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,365
SEA 34-3264,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3264,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,73
SEA 34-3264,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3264,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,39
SEA 34-3264,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,35
SEA 34-3264,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,365
SEA 34-3264,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3264,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,73
SEA 34-3264,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3264,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,38
SEA 34-3265,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,25
SEA 34-3265,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,362
SEA 34-3265,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3265,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,71
SEA 34-3265,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3265,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,46
SEA 34-3265,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,25
SEA 34-3265,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,362
SEA 34-3265,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3265,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,71
SEA 34-3265,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3265,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,46
SEA 34-3266,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,25
SEA 34-3266,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,331
SEA 34-3266,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3266,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,64
SEA 34-3266,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3266,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,39
SEA 34-3266,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,25
SEA 34-3266,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,331
SEA 34-3266,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3266,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,64
SEA 34-3266,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3266,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,39
SEA 34-3632,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,9
SEA 34-3632,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,283
SEA 34-3632,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3632,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,49
SEA 34-3632,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3632,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,40
SEA 34-3632,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,8
SEA 34-3632,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,283
SEA 34-3632,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3632,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,49
SEA 34-3632,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3632,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,41
SEA 34-3637,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,67
SEA 34-3637,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,569
SEA 34-3637,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3637,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,151
SEA 34-3637,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3637,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,84
SEA 34-3637,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,67
SEA 34-3637,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,569
SEA 34-3637,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,2
SEA 34-3637,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,151
SEA 34-3637,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3637,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,82
SEA 34-3648,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,20
SEA 34-3648,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,493
SEA 34-3648,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3648,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,108
SEA 34-3648,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3648,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,88
SEA 34-3648,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,21
SEA 34-3648,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,493
SEA 34-3648,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3648,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,108
SEA 34-3648,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3648,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,87
SEA 34-3682,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,30
SEA 34-3682,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,398
SEA 34-3682,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-3682,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,97
SEA 34-3682,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3682,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,66
SEA 34-3682,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,30
SEA 34-3682,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,398
SEA 34-3682,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3682,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,97
SEA 34-3682,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3682,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,67
SEA 34-3702,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,No,35
SEA 34-3702,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Registered Voters,477
SEA 34-3702,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Blank Voted,1
SEA 34-3702,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Counted,105
SEA 34-3702,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3702,Seattle School District No. 1 Proposition No. 1,34,8,7,Total,NP,Yes,69
SEA 34-3702,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,No,38
SEA 34-3702,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Registered Voters,477
SEA 34-3702,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Blank Voted,0
SEA 34-3702,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Counted,105
SEA 34-3702,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Times Over Voted,0
SEA 34-3702,Seattle School District No. 1 Proposition No. 2,34,8,7,Total,NP,Yes,67
SEA 36-1273,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,No,33
SEA 36-1273,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Registered Voters,281
SEA 36-1273,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Blank Voted,1
SEA 36-1273,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Counted,118
SEA 36-1273,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1273,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Yes,84
SEA 36-1273,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,No,37
SEA 36-1273,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Registered Voters,281
SEA 36-1273,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Blank Voted,1
SEA 36-1273,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Counted,118
SEA 36-1273,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1273,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Yes,80
SEA 36-1286,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,No,15
SEA 36-1286,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Registered Voters,454
SEA 36-1286,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1286,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Counted,133
SEA 36-1286,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1286,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Yes,118
SEA 36-1286,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,No,14
SEA 36-1286,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Registered Voters,454
SEA 36-1286,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1286,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Counted,133
SEA 36-1286,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1286,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Yes,119
SEA 36-1287,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,No,57
SEA 36-1287,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Registered Voters,729
SEA 36-1287,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Blank Voted,1
SEA 36-1287,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Counted,278
SEA 36-1287,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1287,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Yes,220
SEA 36-1287,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,No,57
SEA 36-1287,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Registered Voters,729
SEA 36-1287,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1287,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Counted,278
SEA 36-1287,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1287,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Yes,221
SEA 36-1288,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,No,27
SEA 36-1288,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Registered Voters,389
SEA 36-1288,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1288,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Counted,140
SEA 36-1288,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1288,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Yes,113
SEA 36-1288,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,No,25
SEA 36-1288,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Registered Voters,389
SEA 36-1288,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Blank Voted,1
SEA 36-1288,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Counted,140
SEA 36-1288,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1288,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Yes,114
SEA 36-1292,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,No,27
SEA 36-1292,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Registered Voters,374
SEA 36-1292,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1292,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Counted,131
SEA 36-1292,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1292,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Yes,104
SEA 36-1292,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,No,24
SEA 36-1292,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Registered Voters,374
SEA 36-1292,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1292,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Counted,131
SEA 36-1292,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1292,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Yes,107
SEA 36-1294,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,No,53
SEA 36-1294,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Registered Voters,727
SEA 36-1294,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Blank Voted,2
SEA 36-1294,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Counted,236
SEA 36-1294,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1294,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Yes,181
SEA 36-1294,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,No,55
SEA 36-1294,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Registered Voters,727
SEA 36-1294,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1294,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Counted,236
SEA 36-1294,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1294,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Yes,181
SEA 36-1295,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,No,20
SEA 36-1295,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Registered Voters,342
SEA 36-1295,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Blank Voted,1
SEA 36-1295,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Counted,129
SEA 36-1295,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1295,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Yes,108
SEA 36-1295,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,No,20
SEA 36-1295,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Registered Voters,342
SEA 36-1295,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1295,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Counted,129
SEA 36-1295,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1295,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Yes,109
SEA 36-1296,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,No,15
SEA 36-1296,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Registered Voters,307
SEA 36-1296,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Blank Voted,1
SEA 36-1296,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Counted,106
SEA 36-1296,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1296,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Yes,90
SEA 36-1296,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,No,16
SEA 36-1296,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Registered Voters,307
SEA 36-1296,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1296,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Counted,106
SEA 36-1296,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1296,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Yes,90
SEA 36-1297,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,No,19
SEA 36-1297,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Registered Voters,295
SEA 36-1297,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1297,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Counted,104
SEA 36-1297,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1297,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Yes,85
SEA 36-1297,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,No,22
SEA 36-1297,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Registered Voters,295
SEA 36-1297,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1297,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Counted,104
SEA 36-1297,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1297,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Yes,82
SEA 36-1298,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,No,31
SEA 36-1298,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Registered Voters,339
SEA 36-1298,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1298,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Counted,135
SEA 36-1298,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Times Over Voted,0
SEA 36-1298,Seattle School District No. 1 Proposition No. 1,36,4,7,Total,NP,Yes,104
SEA 36-1298,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,No,30
SEA 36-1298,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Registered Voters,339
SEA 36-1298,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Blank Voted,0
SEA 36-1298,Seattle School District No. 1 Proposition No. 2,36,4,7,Total,NP,Times Counted,135
