Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
LFP 46-1056,Democratic Party,46,1,7,Total,NP,Times Counted,192
LFP 46-1056,Democratic Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1056,Democratic Party,46,1,7,Total,NP,Write-In,0
LFP 46-1056,Republican Party,46,1,7,Total,NP,Ben Carson,2
LFP 46-1056,Republican Party,46,1,7,Total,NP,Donald J. Trump,27
LFP 46-1056,Republican Party,46,1,7,Total,NP,John R. Kasich,7
LFP 46-1056,Republican Party,46,1,7,Total,NP,Registered Voters,528
LFP 46-1056,Republican Party,46,1,7,Total,NP,Ted Cruz,14
LFP 46-1056,Republican Party,46,1,7,Total,NP,Times Blank Voted,142
LFP 46-1056,Republican Party,46,1,7,Total,NP,Times Counted,192
LFP 46-1056,Republican Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1056,Republican Party,46,1,7,Total,NP,Write-In,0
LFP 46-1075,Democratic Party,46,1,7,Total,NP,Bernie Sanders,41
LFP 46-1075,Democratic Party,46,1,7,Total,NP,Hillary Clinton,67
LFP 46-1075,Democratic Party,46,1,7,Total,NP,Registered Voters,375
LFP 46-1075,Democratic Party,46,1,7,Total,NP,Times Blank Voted,47
LFP 46-1075,Democratic Party,46,1,7,Total,NP,Times Counted,155
LFP 46-1075,Democratic Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1075,Democratic Party,46,1,7,Total,NP,Write-In,0
LFP 46-1075,Republican Party,46,1,7,Total,NP,Ben Carson,2
LFP 46-1075,Republican Party,46,1,7,Total,NP,Donald J. Trump,30
LFP 46-1075,Republican Party,46,1,7,Total,NP,John R. Kasich,5
LFP 46-1075,Republican Party,46,1,7,Total,NP,Registered Voters,375
LFP 46-1075,Republican Party,46,1,7,Total,NP,Ted Cruz,5
LFP 46-1075,Republican Party,46,1,7,Total,NP,Times Blank Voted,108
LFP 46-1075,Republican Party,46,1,7,Total,NP,Times Counted,155
LFP 46-1075,Republican Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1075,Republican Party,46,1,7,Total,NP,Write-In,5
LFP 46-1089,Democratic Party,46,1,7,Total,NP,Bernie Sanders,58
LFP 46-1089,Democratic Party,46,1,7,Total,NP,Hillary Clinton,97
LFP 46-1089,Democratic Party,46,1,7,Total,NP,Registered Voters,589
LFP 46-1089,Democratic Party,46,1,7,Total,NP,Times Blank Voted,43
LFP 46-1089,Democratic Party,46,1,7,Total,NP,Times Counted,199
LFP 46-1089,Democratic Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1089,Democratic Party,46,1,7,Total,NP,Write-In,1
LFP 46-1089,Republican Party,46,1,7,Total,NP,Ben Carson,2
LFP 46-1089,Republican Party,46,1,7,Total,NP,Donald J. Trump,28
LFP 46-1089,Republican Party,46,1,7,Total,NP,John R. Kasich,11
LFP 46-1089,Republican Party,46,1,7,Total,NP,Registered Voters,589
LFP 46-1089,Republican Party,46,1,7,Total,NP,Ted Cruz,2
LFP 46-1089,Republican Party,46,1,7,Total,NP,Times Blank Voted,156
LFP 46-1089,Republican Party,46,1,7,Total,NP,Times Counted,199
LFP 46-1089,Republican Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1089,Republican Party,46,1,7,Total,NP,Write-In,0
LFP 46-1143,Democratic Party,46,1,7,Total,NP,Bernie Sanders,68
LFP 46-1143,Democratic Party,46,1,7,Total,NP,Hillary Clinton,68
LFP 46-1143,Democratic Party,46,1,7,Total,NP,Registered Voters,435
LFP 46-1143,Democratic Party,46,1,7,Total,NP,Times Blank Voted,49
LFP 46-1143,Democratic Party,46,1,7,Total,NP,Times Counted,186
LFP 46-1143,Democratic Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1143,Democratic Party,46,1,7,Total,NP,Write-In,1
LFP 46-1143,Republican Party,46,1,7,Total,NP,Ben Carson,1
LFP 46-1143,Republican Party,46,1,7,Total,NP,Donald J. Trump,30
LFP 46-1143,Republican Party,46,1,7,Total,NP,John R. Kasich,14
LFP 46-1143,Republican Party,46,1,7,Total,NP,Registered Voters,435
LFP 46-1143,Republican Party,46,1,7,Total,NP,Ted Cruz,3
LFP 46-1143,Republican Party,46,1,7,Total,NP,Times Blank Voted,137
LFP 46-1143,Republican Party,46,1,7,Total,NP,Times Counted,186
LFP 46-1143,Republican Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1143,Republican Party,46,1,7,Total,NP,Write-In,1
LFP 46-1186,Democratic Party,46,1,7,Total,NP,Bernie Sanders,62
LFP 46-1186,Democratic Party,46,1,7,Total,NP,Hillary Clinton,74
LFP 46-1186,Democratic Party,46,1,7,Total,NP,Registered Voters,439
LFP 46-1186,Democratic Party,46,1,7,Total,NP,Times Blank Voted,27
LFP 46-1186,Democratic Party,46,1,7,Total,NP,Times Counted,164
LFP 46-1186,Democratic Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1186,Democratic Party,46,1,7,Total,NP,Write-In,1
LFP 46-1186,Republican Party,46,1,7,Total,NP,Ben Carson,3
LFP 46-1186,Republican Party,46,1,7,Total,NP,Donald J. Trump,17
LFP 46-1186,Republican Party,46,1,7,Total,NP,John R. Kasich,4
LFP 46-1186,Republican Party,46,1,7,Total,NP,Registered Voters,439
LFP 46-1186,Republican Party,46,1,7,Total,NP,Ted Cruz,1
LFP 46-1186,Republican Party,46,1,7,Total,NP,Times Blank Voted,137
LFP 46-1186,Republican Party,46,1,7,Total,NP,Times Counted,164
LFP 46-1186,Republican Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1186,Republican Party,46,1,7,Total,NP,Write-In,2
LFP 46-1237,Democratic Party,46,1,7,Total,NP,Bernie Sanders,37
LFP 46-1237,Democratic Party,46,1,7,Total,NP,Hillary Clinton,68
LFP 46-1237,Democratic Party,46,1,7,Total,NP,Registered Voters,430
LFP 46-1237,Democratic Party,46,1,7,Total,NP,Times Blank Voted,42
LFP 46-1237,Democratic Party,46,1,7,Total,NP,Times Counted,147
LFP 46-1237,Democratic Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1237,Democratic Party,46,1,7,Total,NP,Write-In,0
LFP 46-1237,Republican Party,46,1,7,Total,NP,Ben Carson,2
LFP 46-1237,Republican Party,46,1,7,Total,NP,Donald J. Trump,27
LFP 46-1237,Republican Party,46,1,7,Total,NP,John R. Kasich,9
LFP 46-1237,Republican Party,46,1,7,Total,NP,Registered Voters,430
LFP 46-1237,Republican Party,46,1,7,Total,NP,Ted Cruz,2
LFP 46-1237,Republican Party,46,1,7,Total,NP,Times Blank Voted,106
LFP 46-1237,Republican Party,46,1,7,Total,NP,Times Counted,147
LFP 46-1237,Republican Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-1237,Republican Party,46,1,7,Total,NP,Write-In,1
LFP 46-2439,Democratic Party,46,1,7,Total,NP,Bernie Sanders,38
LFP 46-2439,Democratic Party,46,1,7,Total,NP,Hillary Clinton,41
LFP 46-2439,Democratic Party,46,1,7,Total,NP,Registered Voters,320
LFP 46-2439,Democratic Party,46,1,7,Total,NP,Times Blank Voted,28
LFP 46-2439,Democratic Party,46,1,7,Total,NP,Times Counted,107
LFP 46-2439,Democratic Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-2439,Democratic Party,46,1,7,Total,NP,Write-In,0
LFP 46-2439,Republican Party,46,1,7,Total,NP,Ben Carson,1
LFP 46-2439,Republican Party,46,1,7,Total,NP,Donald J. Trump,21
LFP 46-2439,Republican Party,46,1,7,Total,NP,John R. Kasich,4
LFP 46-2439,Republican Party,46,1,7,Total,NP,Registered Voters,320
LFP 46-2439,Republican Party,46,1,7,Total,NP,Ted Cruz,2
LFP 46-2439,Republican Party,46,1,7,Total,NP,Times Blank Voted,79
LFP 46-2439,Republican Party,46,1,7,Total,NP,Times Counted,107
LFP 46-2439,Republican Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-2439,Republican Party,46,1,7,Total,NP,Write-In,0
LFP 46-2763,Democratic Party,46,1,7,Total,NP,Bernie Sanders,29
LFP 46-2763,Democratic Party,46,1,7,Total,NP,Hillary Clinton,56
LFP 46-2763,Democratic Party,46,1,7,Total,NP,Registered Voters,258
LFP 46-2763,Democratic Party,46,1,7,Total,NP,Times Blank Voted,27
LFP 46-2763,Democratic Party,46,1,7,Total,NP,Times Counted,112
LFP 46-2763,Democratic Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-2763,Democratic Party,46,1,7,Total,NP,Write-In,0
LFP 46-2763,Republican Party,46,1,7,Total,NP,Ben Carson,1
LFP 46-2763,Republican Party,46,1,7,Total,NP,Donald J. Trump,18
LFP 46-2763,Republican Party,46,1,7,Total,NP,John R. Kasich,4
LFP 46-2763,Republican Party,46,1,7,Total,NP,Registered Voters,258
LFP 46-2763,Republican Party,46,1,7,Total,NP,Ted Cruz,3
LFP 46-2763,Republican Party,46,1,7,Total,NP,Times Blank Voted,86
LFP 46-2763,Republican Party,46,1,7,Total,NP,Times Counted,112
LFP 46-2763,Republican Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-2763,Republican Party,46,1,7,Total,NP,Write-In,0
LFP 46-3380,Democratic Party,46,1,7,Total,NP,Bernie Sanders,68
LFP 46-3380,Democratic Party,46,1,7,Total,NP,Hillary Clinton,92
LFP 46-3380,Democratic Party,46,1,7,Total,NP,Registered Voters,600
LFP 46-3380,Democratic Party,46,1,7,Total,NP,Times Blank Voted,49
LFP 46-3380,Democratic Party,46,1,7,Total,NP,Times Counted,209
LFP 46-3380,Democratic Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-3380,Democratic Party,46,1,7,Total,NP,Write-In,0
LFP 46-3380,Republican Party,46,1,7,Total,NP,Ben Carson,0
LFP 46-3380,Republican Party,46,1,7,Total,NP,Donald J. Trump,34
LFP 46-3380,Republican Party,46,1,7,Total,NP,John R. Kasich,9
LFP 46-3380,Republican Party,46,1,7,Total,NP,Registered Voters,600
LFP 46-3380,Republican Party,46,1,7,Total,NP,Ted Cruz,6
LFP 46-3380,Republican Party,46,1,7,Total,NP,Times Blank Voted,160
LFP 46-3380,Republican Party,46,1,7,Total,NP,Times Counted,209
LFP 46-3380,Republican Party,46,1,7,Total,NP,Times Over Voted,0
LFP 46-3380,Republican Party,46,1,7,Total,NP,Write-In,0
LINCOLN,Democratic Party,31,9,8,Total,NP,Bernie Sanders,17
LINCOLN,Democratic Party,31,9,8,Total,NP,Hillary Clinton,16
LINCOLN,Democratic Party,31,9,8,Total,NP,Registered Voters,302
LINCOLN,Democratic Party,31,9,8,Total,NP,Times Blank Voted,58
LINCOLN,Democratic Party,31,9,8,Total,NP,Times Counted,91
LINCOLN,Democratic Party,31,9,8,Total,NP,Times Over Voted,0
LINCOLN,Democratic Party,31,9,8,Total,NP,Write-In,0
LINCOLN,Republican Party,31,9,8,Total,NP,Ben Carson,3
LINCOLN,Republican Party,31,9,8,Total,NP,Donald J. Trump,46
LINCOLN,Republican Party,31,9,8,Total,NP,John R. Kasich,1
LINCOLN,Republican Party,31,9,8,Total,NP,Registered Voters,302
LINCOLN,Republican Party,31,9,8,Total,NP,Ted Cruz,4
LINCOLN,Republican Party,31,9,8,Total,NP,Times Blank Voted,33
LINCOLN,Republican Party,31,9,8,Total,NP,Times Counted,91
LINCOLN,Republican Party,31,9,8,Total,NP,Times Over Voted,0
LINCOLN,Republican Party,31,9,8,Total,NP,Write-In,4
LISABEULA,Democratic Party,34,8,7,Total,NP,Bernie Sanders,76
LISABEULA,Democratic Party,34,8,7,Total,NP,Hillary Clinton,59
LISABEULA,Democratic Party,34,8,7,Total,NP,Registered Voters,479
LISABEULA,Democratic Party,34,8,7,Total,NP,Times Blank Voted,32
LISABEULA,Democratic Party,34,8,7,Total,NP,Times Counted,167
LISABEULA,Democratic Party,34,8,7,Total,NP,Times Over Voted,0
LISABEULA,Democratic Party,34,8,7,Total,NP,Write-In,0
LISABEULA,Republican Party,34,8,7,Total,NP,Ben Carson,2
LISABEULA,Republican Party,34,8,7,Total,NP,Donald J. Trump,13
LISABEULA,Republican Party,34,8,7,Total,NP,John R. Kasich,4
LISABEULA,Republican Party,34,8,7,Total,NP,Registered Voters,479
LISABEULA,Republican Party,34,8,7,Total,NP,Ted Cruz,11
LISABEULA,Republican Party,34,8,7,Total,NP,Times Blank Voted,135
LISABEULA,Republican Party,34,8,7,Total,NP,Times Counted,167
LISABEULA,Republican Party,34,8,7,Total,NP,Times Over Voted,0
LISABEULA,Republican Party,34,8,7,Total,NP,Write-In,2
LITTLE SOOS,Democratic Party,47,9,8,Total,NP,Bernie Sanders,29
LITTLE SOOS,Democratic Party,47,9,8,Total,NP,Hillary Clinton,43
LITTLE SOOS,Democratic Party,47,9,8,Total,NP,Registered Voters,462
LITTLE SOOS,Democratic Party,47,9,8,Total,NP,Times Blank Voted,89
LITTLE SOOS,Democratic Party,47,9,8,Total,NP,Times Counted,161
LITTLE SOOS,Democratic Party,47,9,8,Total,NP,Times Over Voted,0
LITTLE SOOS,Democratic Party,47,9,8,Total,NP,Write-In,0
LITTLE SOOS,Republican Party,47,9,8,Total,NP,Ben Carson,1
LITTLE SOOS,Republican Party,47,9,8,Total,NP,Donald J. Trump,64
LITTLE SOOS,Republican Party,47,9,8,Total,NP,John R. Kasich,9
LITTLE SOOS,Republican Party,47,9,8,Total,NP,Registered Voters,462
LITTLE SOOS,Republican Party,47,9,8,Total,NP,Ted Cruz,14
LITTLE SOOS,Republican Party,47,9,8,Total,NP,Times Blank Voted,72
LITTLE SOOS,Republican Party,47,9,8,Total,NP,Times Counted,161
LITTLE SOOS,Republican Party,47,9,8,Total,NP,Times Over Voted,0
LITTLE SOOS,Republican Party,47,9,8,Total,NP,Write-In,1
LOIS,Democratic Party,37,2,9,Total,NP,Bernie Sanders,51
LOIS,Democratic Party,37,2,9,Total,NP,Hillary Clinton,52
LOIS,Democratic Party,37,2,9,Total,NP,Registered Voters,597
LOIS,Democratic Party,37,2,9,Total,NP,Times Blank Voted,37
LOIS,Democratic Party,37,2,9,Total,NP,Times Counted,140
LOIS,Democratic Party,37,2,9,Total,NP,Times Over Voted,0
LOIS,Democratic Party,37,2,9,Total,NP,Write-In,0
LOIS,Republican Party,37,2,9,Total,NP,Ben Carson,0
LOIS,Republican Party,37,2,9,Total,NP,Donald J. Trump,28
LOIS,Republican Party,37,2,9,Total,NP,John R. Kasich,2
LOIS,Republican Party,37,2,9,Total,NP,Registered Voters,597
LOIS,Republican Party,37,2,9,Total,NP,Ted Cruz,5
LOIS,Republican Party,37,2,9,Total,NP,Times Blank Voted,103
LOIS,Republican Party,37,2,9,Total,NP,Times Counted,140
LOIS,Republican Party,37,2,9,Total,NP,Times Over Voted,0
LOIS,Republican Party,37,2,9,Total,NP,Write-In,2
LORA,Democratic Party,5,3,1,Total,NP,Bernie Sanders,46
LORA,Democratic Party,5,3,1,Total,NP,Hillary Clinton,44
LORA,Democratic Party,5,3,1,Total,NP,Registered Voters,607
LORA,Democratic Party,5,3,1,Total,NP,Times Blank Voted,90
LORA,Democratic Party,5,3,1,Total,NP,Times Counted,181
LORA,Democratic Party,5,3,1,Total,NP,Times Over Voted,0
LORA,Democratic Party,5,3,1,Total,NP,Write-In,1
LORA,Republican Party,5,3,1,Total,NP,Ben Carson,0
LORA,Republican Party,5,3,1,Total,NP,Donald J. Trump,71
LORA,Republican Party,5,3,1,Total,NP,John R. Kasich,7
LORA,Republican Party,5,3,1,Total,NP,Registered Voters,607
LORA,Republican Party,5,3,1,Total,NP,Ted Cruz,8
LORA,Republican Party,5,3,1,Total,NP,Times Blank Voted,92
LORA,Republican Party,5,3,1,Total,NP,Times Counted,181
LORA,Republican Party,5,3,1,Total,NP,Times Over Voted,0
LORA,Republican Party,5,3,1,Total,NP,Write-In,3
LOUIE,Democratic Party,47,9,8,Total,NP,Bernie Sanders,37
LOUIE,Democratic Party,47,9,8,Total,NP,Hillary Clinton,46
LOUIE,Democratic Party,47,9,8,Total,NP,Registered Voters,530
LOUIE,Democratic Party,47,9,8,Total,NP,Times Blank Voted,73
LOUIE,Democratic Party,47,9,8,Total,NP,Times Counted,157
LOUIE,Democratic Party,47,9,8,Total,NP,Times Over Voted,0
LOUIE,Democratic Party,47,9,8,Total,NP,Write-In,1
LOUIE,Republican Party,47,9,8,Total,NP,Ben Carson,0
LOUIE,Republican Party,47,9,8,Total,NP,Donald J. Trump,50
LOUIE,Republican Party,47,9,8,Total,NP,John R. Kasich,4
LOUIE,Republican Party,47,9,8,Total,NP,Registered Voters,530
LOUIE,Republican Party,47,9,8,Total,NP,Ted Cruz,11
LOUIE,Republican Party,47,9,8,Total,NP,Times Blank Voted,86
LOUIE,Republican Party,47,9,8,Total,NP,Times Counted,157
LOUIE,Republican Party,47,9,8,Total,NP,Times Over Voted,0
LOUIE,Republican Party,47,9,8,Total,NP,Write-In,6
LUND,Democratic Party,5,9,8,Total,NP,Bernie Sanders,43
LUND,Democratic Party,5,9,8,Total,NP,Hillary Clinton,60
LUND,Democratic Party,5,9,8,Total,NP,Registered Voters,758
LUND,Democratic Party,5,9,8,Total,NP,Times Blank Voted,134
LUND,Democratic Party,5,9,8,Total,NP,Times Counted,238
LUND,Democratic Party,5,9,8,Total,NP,Times Over Voted,0
LUND,Democratic Party,5,9,8,Total,NP,Write-In,1
LUND,Republican Party,5,9,8,Total,NP,Ben Carson,6
LUND,Republican Party,5,9,8,Total,NP,Donald J. Trump,97
LUND,Republican Party,5,9,8,Total,NP,John R. Kasich,12
LUND,Republican Party,5,9,8,Total,NP,Registered Voters,758
LUND,Republican Party,5,9,8,Total,NP,Ted Cruz,16
LUND,Republican Party,5,9,8,Total,NP,Times Blank Voted,105
LUND,Republican Party,5,9,8,Total,NP,Times Counted,238
LUND,Republican Party,5,9,8,Total,NP,Times Over Voted,0
LUND,Republican Party,5,9,8,Total,NP,Write-In,2
LYNN,Democratic Party,11,9,9,Total,NP,Bernie Sanders,38
LYNN,Democratic Party,11,9,9,Total,NP,Hillary Clinton,41
LYNN,Democratic Party,11,9,9,Total,NP,Registered Voters,450
LYNN,Democratic Party,11,9,9,Total,NP,Times Blank Voted,34
LYNN,Democratic Party,11,9,9,Total,NP,Times Counted,113
LYNN,Democratic Party,11,9,9,Total,NP,Times Over Voted,0
LYNN,Democratic Party,11,9,9,Total,NP,Write-In,0
LYNN,Republican Party,11,9,9,Total,NP,Ben Carson,0
LYNN,Republican Party,11,9,9,Total,NP,Donald J. Trump,26
LYNN,Republican Party,11,9,9,Total,NP,John R. Kasich,4
LYNN,Republican Party,11,9,9,Total,NP,Registered Voters,450
LYNN,Republican Party,11,9,9,Total,NP,Ted Cruz,4
LYNN,Republican Party,11,9,9,Total,NP,Times Blank Voted,79
LYNN,Republican Party,11,9,9,Total,NP,Times Counted,113
LYNN,Republican Party,11,9,9,Total,NP,Times Over Voted,0
LYNN,Republican Party,11,9,9,Total,NP,Write-In,0
LYNX,Democratic Party,5,3,8,Total,NP,Bernie Sanders,53
LYNX,Democratic Party,5,3,8,Total,NP,Hillary Clinton,38
LYNX,Democratic Party,5,3,8,Total,NP,Registered Voters,529
LYNX,Democratic Party,5,3,8,Total,NP,Times Blank Voted,81
LYNX,Democratic Party,5,3,8,Total,NP,Times Counted,172
LYNX,Democratic Party,5,3,8,Total,NP,Times Over Voted,0
LYNX,Democratic Party,5,3,8,Total,NP,Write-In,0
LYNX,Republican Party,5,3,8,Total,NP,Ben Carson,5
LYNX,Republican Party,5,3,8,Total,NP,Donald J. Trump,56
LYNX,Republican Party,5,3,8,Total,NP,John R. Kasich,9
LYNX,Republican Party,5,3,8,Total,NP,Registered Voters,529
LYNX,Republican Party,5,3,8,Total,NP,Ted Cruz,10
LYNX,Republican Party,5,3,8,Total,NP,Times Blank Voted,91
LYNX,Republican Party,5,3,8,Total,NP,Times Counted,172
LYNX,Republican Party,5,3,8,Total,NP,Times Over Voted,0
LYNX,Republican Party,5,3,8,Total,NP,Write-In,1
MABEL,Democratic Party,45,3,1,Total,NP,Bernie Sanders,22
MABEL,Democratic Party,45,3,1,Total,NP,Hillary Clinton,36
MABEL,Democratic Party,45,3,1,Total,NP,Registered Voters,336
MABEL,Democratic Party,45,3,1,Total,NP,Times Blank Voted,64
MABEL,Democratic Party,45,3,1,Total,NP,Times Counted,122
MABEL,Democratic Party,45,3,1,Total,NP,Times Over Voted,0
MABEL,Democratic Party,45,3,1,Total,NP,Write-In,0
MABEL,Republican Party,45,3,1,Total,NP,Ben Carson,0
MABEL,Republican Party,45,3,1,Total,NP,Donald J. Trump,36
MABEL,Republican Party,45,3,1,Total,NP,John R. Kasich,17
MABEL,Republican Party,45,3,1,Total,NP,Registered Voters,336
MABEL,Republican Party,45,3,1,Total,NP,Ted Cruz,7
MABEL,Republican Party,45,3,1,Total,NP,Times Blank Voted,59
MABEL,Republican Party,45,3,1,Total,NP,Times Counted,122
MABEL,Republican Party,45,3,1,Total,NP,Times Over Voted,0
MABEL,Republican Party,45,3,1,Total,NP,Write-In,3
MADISON,Democratic Party,31,9,8,Total,NP,Bernie Sanders,14
MADISON,Democratic Party,31,9,8,Total,NP,Hillary Clinton,14
MADISON,Democratic Party,31,9,8,Total,NP,Registered Voters,315
MADISON,Democratic Party,31,9,8,Total,NP,Times Blank Voted,73
MADISON,Democratic Party,31,9,8,Total,NP,Times Counted,101
MADISON,Democratic Party,31,9,8,Total,NP,Times Over Voted,0
MADISON,Democratic Party,31,9,8,Total,NP,Write-In,0
MADISON,Republican Party,31,9,8,Total,NP,Ben Carson,3
MADISON,Republican Party,31,9,8,Total,NP,Donald J. Trump,64
MADISON,Republican Party,31,9,8,Total,NP,John R. Kasich,3
MADISON,Republican Party,31,9,8,Total,NP,Registered Voters,315
MADISON,Republican Party,31,9,8,Total,NP,Ted Cruz,2
MADISON,Republican Party,31,9,8,Total,NP,Times Blank Voted,28
MADISON,Republican Party,31,9,8,Total,NP,Times Counted,101
MADISON,Republican Party,31,9,8,Total,NP,Times Over Voted,0
MADISON,Republican Party,31,9,8,Total,NP,Write-In,1
MAPLE HILLS,Democratic Party,5,9,8,Total,NP,Bernie Sanders,61
MAPLE HILLS,Democratic Party,5,9,8,Total,NP,Hillary Clinton,63
MAPLE HILLS,Democratic Party,5,9,8,Total,NP,Registered Voters,734
MAPLE HILLS,Democratic Party,5,9,8,Total,NP,Times Blank Voted,114
MAPLE HILLS,Democratic Party,5,9,8,Total,NP,Times Counted,238
MAPLE HILLS,Democratic Party,5,9,8,Total,NP,Times Over Voted,0
MAPLE HILLS,Democratic Party,5,9,8,Total,NP,Write-In,0
MAPLE HILLS,Republican Party,5,9,8,Total,NP,Ben Carson,0
MAPLE HILLS,Republican Party,5,9,8,Total,NP,Donald J. Trump,83
MAPLE HILLS,Republican Party,5,9,8,Total,NP,John R. Kasich,17
MAPLE HILLS,Republican Party,5,9,8,Total,NP,Registered Voters,734
MAPLE HILLS,Republican Party,5,9,8,Total,NP,Ted Cruz,9
MAPLE HILLS,Republican Party,5,9,8,Total,NP,Times Blank Voted,124
MAPLE HILLS,Republican Party,5,9,8,Total,NP,Times Counted,238
MAPLE HILLS,Republican Party,5,9,8,Total,NP,Times Over Voted,0
MAPLE HILLS,Republican Party,5,9,8,Total,NP,Write-In,5
MARCEL,Democratic Party,5,3,1,Total,NP,Bernie Sanders,45
MARCEL,Democratic Party,5,3,1,Total,NP,Hillary Clinton,33
MARCEL,Democratic Party,5,3,1,Total,NP,Registered Voters,397
MARCEL,Democratic Party,5,3,1,Total,NP,Times Blank Voted,61
MARCEL,Democratic Party,5,3,1,Total,NP,Times Counted,139
MARCEL,Democratic Party,5,3,1,Total,NP,Times Over Voted,0
MARCEL,Democratic Party,5,3,1,Total,NP,Write-In,0
MARCEL,Republican Party,5,3,1,Total,NP,Ben Carson,1
MARCEL,Republican Party,5,3,1,Total,NP,Donald J. Trump,42
MARCEL,Republican Party,5,3,1,Total,NP,John R. Kasich,10
MARCEL,Republican Party,5,3,1,Total,NP,Registered Voters,397
MARCEL,Republican Party,5,3,1,Total,NP,Ted Cruz,8
MARCEL,Republican Party,5,3,1,Total,NP,Times Blank Voted,78
MARCEL,Republican Party,5,3,1,Total,NP,Times Counted,139
MARCEL,Republican Party,5,3,1,Total,NP,Times Over Voted,0
MARCEL,Republican Party,5,3,1,Total,NP,Write-In,0
MARIAN,Democratic Party,34,8,7,Total,NP,Bernie Sanders,97
MARIAN,Democratic Party,34,8,7,Total,NP,Hillary Clinton,103
MARIAN,Democratic Party,34,8,7,Total,NP,Registered Voters,840
MARIAN,Democratic Party,34,8,7,Total,NP,Times Blank Voted,48
MARIAN,Democratic Party,34,8,7,Total,NP,Times Counted,248
MARIAN,Democratic Party,34,8,7,Total,NP,Times Over Voted,0
MARIAN,Democratic Party,34,8,7,Total,NP,Write-In,0
MARIAN,Republican Party,34,8,7,Total,NP,Ben Carson,0
MARIAN,Republican Party,34,8,7,Total,NP,Donald J. Trump,41
MARIAN,Republican Party,34,8,7,Total,NP,John R. Kasich,1
MARIAN,Republican Party,34,8,7,Total,NP,Registered Voters,840
MARIAN,Republican Party,34,8,7,Total,NP,Ted Cruz,6
MARIAN,Republican Party,34,8,7,Total,NP,Times Blank Voted,200
MARIAN,Republican Party,34,8,7,Total,NP,Times Counted,248
MARIAN,Republican Party,34,8,7,Total,NP,Times Over Voted,0
MARIAN,Republican Party,34,8,7,Total,NP,Write-In,0
MATTHEW,Democratic Party,5,9,8,Total,NP,Bernie Sanders,27
MATTHEW,Democratic Party,5,9,8,Total,NP,Hillary Clinton,37
MATTHEW,Democratic Party,5,9,8,Total,NP,Registered Voters,491
MATTHEW,Democratic Party,5,9,8,Total,NP,Times Blank Voted,72
MATTHEW,Democratic Party,5,9,8,Total,NP,Times Counted,136
MATTHEW,Democratic Party,5,9,8,Total,NP,Times Over Voted,0
MATTHEW,Democratic Party,5,9,8,Total,NP,Write-In,0
MATTHEW,Republican Party,5,9,8,Total,NP,Ben Carson,3
MATTHEW,Republican Party,5,9,8,Total,NP,Donald J. Trump,45
MATTHEW,Republican Party,5,9,8,Total,NP,John R. Kasich,12
MATTHEW,Republican Party,5,9,8,Total,NP,Registered Voters,491
MATTHEW,Republican Party,5,9,8,Total,NP,Ted Cruz,8
MATTHEW,Republican Party,5,9,8,Total,NP,Times Blank Voted,64
MATTHEW,Republican Party,5,9,8,Total,NP,Times Counted,136
MATTHEW,Republican Party,5,9,8,Total,NP,Times Over Voted,0
MATTHEW,Republican Party,5,9,8,Total,NP,Write-In,4
MAURY,Democratic Party,34,8,7,Total,NP,Bernie Sanders,72
MAURY,Democratic Party,34,8,7,Total,NP,Hillary Clinton,76
MAURY,Democratic Party,34,8,7,Total,NP,Registered Voters,426
MAURY,Democratic Party,34,8,7,Total,NP,Times Blank Voted,41
MAURY,Democratic Party,34,8,7,Total,NP,Times Counted,190
MAURY,Democratic Party,34,8,7,Total,NP,Times Over Voted,0
MAURY,Democratic Party,34,8,7,Total,NP,Write-In,1
MAURY,Republican Party,34,8,7,Total,NP,Ben Carson,2
MAURY,Republican Party,34,8,7,Total,NP,Donald J. Trump,23
MAURY,Republican Party,34,8,7,Total,NP,John R. Kasich,10
MAURY,Republican Party,34,8,7,Total,NP,Registered Voters,426
MAURY,Republican Party,34,8,7,Total,NP,Ted Cruz,6
MAURY,Republican Party,34,8,7,Total,NP,Times Blank Voted,149
MAURY,Republican Party,34,8,7,Total,NP,Times Counted,190
MAURY,Republican Party,34,8,7,Total,NP,Times Over Voted,0
MAURY,Republican Party,34,8,7,Total,NP,Write-In,0
MAY VALLEY,Democratic Party,5,9,8,Total,NP,Bernie Sanders,23
MAY VALLEY,Democratic Party,5,9,8,Total,NP,Hillary Clinton,44
