county,precinct,office,district,party,candidate,votes,absentee,poll,
Mason,216 Shelton 16,U S Senate,,G,Mark Wilson,6,2,4,
MASON WA,MASON WA,U S Senate,,G,Mark Wilson,304,155,149,
Mason,101 Airport,Congress 6,6,D,Norm Dicks,497,309,188,
Mason,102 Allyn,Congress 6,6,D,Norm Dicks,500,402,98,
Mason,103 Arcadia,Congress 6,6,D,Norm Dicks,242,158,84,
Mason,307 Bayshore,Congress 6,6,D,Norm Dicks,336,235,101,
Mason,104 Belfair 1,Congress 6,6,D,Norm Dicks,651,462,189,
Mason,105 Belfair 2,Congress 6,6,D,Norm Dicks,326,206,120,
Mason,106 Belfair 3,Congress 6,6,D,Norm Dicks,380,245,135,
Mason,107 Belfair 4,Congress 6,6,D,Norm Dicks,555,354,201,
Mason,301 Belfair 5,Congress 6,6,D,Norm Dicks,230,135,95,
Mason,308 Belfair 6,Congress 6,6,D,Norm Dicks,277,173,104,
Mason,108 Capital Hill,Congress 6,6,D,Norm Dicks,265,173,92,
Mason,109 Cloquallum,Congress 6,6,D,Norm Dicks,272,180,92,
Mason,305 Cushman,Congress 6,6,D,Norm Dicks,490,376,114,
Mason,110 Dayton,Congress 6,6,D,Norm Dicks,232,130,102,
Mason,302 Dewatto,Congress 6,6,D,Norm Dicks,393,,393,
Mason,111 Eells,Congress 6,6,D,Norm Dicks,156,74,82,
Mason,112 Grapeview,Congress 6,6,D,Norm Dicks,593,404,189,
Mason,113 Harstine,Congress 6,6,D,Norm Dicks,522,334,188,
Mason,114 Hoodsport,Congress 6,6,D,Norm Dicks,183,125,58,
Mason,115 Isabella,Congress 6,6,D,Norm Dicks,319,205,114,
Mason,116 Kamilche,Congress 6,6,D,Norm Dicks,477,285,192,
Mason,117 Kamilche 2,Congress 6,6,D,Norm Dicks,578,386,192,
Mason,118 Lake,Congress 6,6,D,Norm Dicks,429,,429,
Mason,309 Lakeland,Congress 6,6,D,Norm Dicks,367,276,91,
Mason,119 Lilliwaup,Congress 6,6,D,Norm Dicks,255,,255,
Mason,120 Matlock,Congress 6,6,D,Norm Dicks,157,68,89,
Mason,121 Mill Creek,Congress 6,6,D,Norm Dicks,262,167,95,
Mason,122 Miller,Congress 6,6,D,Norm Dicks,408,265,143,
Mason,123 Mt View,Congress 6,6,D,Norm Dicks,198,123,75,
Mason,124 Northside,Congress 6,6,D,Norm Dicks,487,324,163,
Mason,303 Oakland,Congress 6,6,D,Norm Dicks,116,,116,
Mason,125 Pickering,Congress 6,6,D,Norm Dicks,522,370,152,
Mason,126 Potlatch,Congress 6,6,D,Norm Dicks,35,23,12,
Mason,127 Satsop,Congress 6,6,D,Norm Dicks,105,68,37,
Mason,128 Skokomish,Congress 6,6,D,Norm Dicks,201,94,107,
Mason,304 Southside,Congress 6,6,D,Norm Dicks,443,252,191,
Mason,129 Tahuya,Congress 6,6,D,Norm Dicks,383,,383,
Mason,306 Timberlake,Congress 6,6,D,Norm Dicks,402,271,131,
Mason,130 Union,Congress 6,6,D,Norm Dicks,647,484,163,
Mason,131 Victor,Congress 6,6,D,Norm Dicks,253,188,65,
Mason,132 Westside,Congress 6,6,D,Norm Dicks,122,63,59,
Mason,985 Service Voter,Congress 6,6,D,Norm Dicks,7,7,0,
Mason,201 Shelton 1,Congress 6,6,D,Norm Dicks,43,28,15,
Mason,202 Shelton 2,Congress 6,6,D,Norm Dicks,78,46,32,
Mason,203 Shelton 3,Congress 6,6,D,Norm Dicks,90,54,36,
Mason,204 Shelton 4,Congress 6,6,D,Norm Dicks,98,47,51,
Mason,205 Shelton 5,Congress 6,6,D,Norm Dicks,163,89,74,
Mason,206 Shelton 6,Congress 6,6,D,Norm Dicks,62,37,25,
Mason,207 Shelton 7,Congress 6,6,D,Norm Dicks,152,79,73,
Mason,208 Shelton 8,Congress 6,6,D,Norm Dicks,76,36,40,
Mason,209 Shelton 9,Congress 6,6,D,Norm Dicks,74,36,38,
Mason,210 Shelton 10,Congress 6,6,D,Norm Dicks,99,54,45,
Mason,211 Shelton 11,Congress 6,6,D,Norm Dicks,118,72,46,
Mason,212 Shelton 12,Congress 6,6,D,Norm Dicks,54,29,25,
Mason,213 Shelton 13,Congress 6,6,D,Norm Dicks,199,113,86,
Mason,214 Shelton 14,Congress 6,6,D,Norm Dicks,117,64,53,
Mason,215 Shelton 15,Congress 6,6,D,Norm Dicks,79,45,34,
Mason,216 Shelton 16,Congress 6,6,D,Norm Dicks,425,307,118,
MASON WA,MASON WA,Congress 6,6,D,Norm Dicks,16200,9530,6670,
Mason,101 Airport,Congress 6,6,R,Doug Cloud,257,158,99,
Mason,102 Allyn,Congress 6,6,R,Doug Cloud,252,206,46,
Mason,103 Arcadia,Congress 6,6,R,Doug Cloud,127,98,29,
Mason,307 Bayshore,Congress 6,6,R,Doug Cloud,168,114,54,
Mason,104 Belfair 1,Congress 6,6,R,Doug Cloud,277,190,87,
Mason,105 Belfair 2,Congress 6,6,R,Doug Cloud,156,102,54,
Mason,106 Belfair 3,Congress 6,6,R,Doug Cloud,185,122,63,
Mason,107 Belfair 4,Congress 6,6,R,Doug Cloud,221,131,90,
Mason,301 Belfair 5,Congress 6,6,R,Doug Cloud,107,56,51,
Mason,308 Belfair 6,Congress 6,6,R,Doug Cloud,129,72,57,
Mason,108 Capital Hill,Congress 6,6,R,Doug Cloud,157,88,69,
Mason,109 Cloquallum,Congress 6,6,R,Doug Cloud,140,80,60,
Mason,305 Cushman,Congress 6,6,R,Doug Cloud,240,188,52,
Mason,110 Dayton,Congress 6,6,R,Doug Cloud,152,85,67,
Mason,302 Dewatto,Congress 6,6,R,Doug Cloud,126,,126,
Mason,111 Eells,Congress 6,6,R,Doug Cloud,91,58,33,
Mason,112 Grapeview,Congress 6,6,R,Doug Cloud,290,193,97,
Mason,113 Harstine,Congress 6,6,R,Doug Cloud,282,185,97,
Mason,114 Hoodsport,Congress 6,6,R,Doug Cloud,116,80,36,
Mason,115 Isabella,Congress 6,6,R,Doug Cloud,146,112,34,
Mason,116 Kamilche,Congress 6,6,R,Doug Cloud,203,130,73,
Mason,117 Kamilche 2,Congress 6,6,R,Doug Cloud,280,163,117,
Mason,118 Lake,Congress 6,6,R,Doug Cloud,182,,182,
Mason,309 Lakeland,Congress 6,6,R,Doug Cloud,149,106,43,
Mason,119 Lilliwaup,Congress 6,6,R,Doug Cloud,150,,150,
Mason,120 Matlock,Congress 6,6,R,Doug Cloud,97,47,50,
Mason,121 Mill Creek,Congress 6,6,R,Doug Cloud,141,85,56,
Mason,122 Miller,Congress 6,6,R,Doug Cloud,205,122,83,
Mason,123 Mt View,Congress 6,6,R,Doug Cloud,98,56,42,
Mason,124 Northside,Congress 6,6,R,Doug Cloud,287,202,85,
Mason,303 Oakland,Congress 6,6,R,Doug Cloud,69,,69,
Mason,125 Pickering,Congress 6,6,R,Doug Cloud,319,207,112,
Mason,126 Potlatch,Congress 6,6,R,Doug Cloud,11,9,2,
Mason,127 Satsop,Congress 6,6,R,Doug Cloud,62,38,24,
Mason,128 Skokomish,Congress 6,6,R,Doug Cloud,40,28,12,
Mason,304 Southside,Congress 6,6,R,Doug Cloud,269,143,126,
Mason,129 Tahuya,Congress 6,6,R,Doug Cloud,121,,121,
Mason,306 Timberlake,Congress 6,6,R,Doug Cloud,201,139,62,
Mason,130 Union,Congress 6,6,R,Doug Cloud,301,220,81,
Mason,131 Victor,Congress 6,6,R,Doug Cloud,101,68,33,
Mason,132 Westside,Congress 6,6,R,Doug Cloud,77,43,34,
Mason,985 Service Voter,Congress 6,6,R,Doug Cloud,6,6,0,
Mason,201 Shelton 1,Congress 6,6,R,Doug Cloud,12,5,7,
Mason,202 Shelton 2,Congress 6,6,R,Doug Cloud,21,8,13,
Mason,203 Shelton 3,Congress 6,6,R,Doug Cloud,62,35,27,
Mason,204 Shelton 4,Congress 6,6,R,Doug Cloud,37,21,16,
Mason,205 Shelton 5,Congress 6,6,R,Doug Cloud,87,52,35,
Mason,206 Shelton 6,Congress 6,6,R,Doug Cloud,27,13,14,
Mason,207 Shelton 7,Congress 6,6,R,Doug Cloud,102,48,54,
Mason,208 Shelton 8,Congress 6,6,R,Doug Cloud,37,18,19,
Mason,209 Shelton 9,Congress 6,6,R,Doug Cloud,31,14,17,
Mason,210 Shelton 10,Congress 6,6,R,Doug Cloud,39,26,13,
Mason,211 Shelton 11,Congress 6,6,R,Doug Cloud,59,31,28,
Mason,212 Shelton 12,Congress 6,6,R,Doug Cloud,33,26,7,
Mason,213 Shelton 13,Congress 6,6,R,Doug Cloud,105,67,38,
Mason,214 Shelton 14,Congress 6,6,R,Doug Cloud,76,47,29,
Mason,215 Shelton 15,Congress 6,6,R,Doug Cloud,38,24,14,
Mason,216 Shelton 16,Congress 6,6,R,Doug Cloud,192,117,75,
MASON WA,MASON WA,Congress 6,6,R,Doug Cloud,7946,4682,3264,
Mason,101 Airport,Governor,,D,Christine Gregoire,350,228,122,
Mason,102 Allyn,Governor,,D,Christine Gregoire,320,261,59,
Mason,103 Arcadia,Governor,,D,Christine Gregoire,192,129,63,
Mason,307 Bayshore,Governor,,D,Christine Gregoire,243,173,70,
Mason,104 Belfair 1,Governor,,D,Christine Gregoire,422,295,127,
Mason,105 Belfair 2,Governor,,D,Christine Gregoire,221,145,76,
Mason,106 Belfair 3,Governor,,D,Christine Gregoire,243,156,87,
Mason,107 Belfair 4,Governor,,D,Christine Gregoire,336,221,115,
Mason,301 Belfair 5,Governor,,D,Christine Gregoire,142,76,66,
Mason,308 Belfair 6,Governor,,D,Christine Gregoire,175,112,63,
Mason,108 Capital Hill,Governor,,D,Christine Gregoire,191,129,62,
Mason,109 Cloquallum,Governor,,D,Christine Gregoire,210,136,74,
Mason,305 Cushman,Governor,,D,Christine Gregoire,394,305,89,
Mason,110 Dayton,Governor,,D,Christine Gregoire,191,110,81,
Mason,302 Dewatto,Governor,,D,Christine Gregoire,278,,278,
Mason,111 Eells,Governor,,D,Christine Gregoire,126,68,58,
Mason,112 Grapeview,Governor,,D,Christine Gregoire,432,300,132,
Mason,113 Harstine,Governor,,D,Christine Gregoire,404,245,159,
Mason,114 Hoodsport,Governor,,D,Christine Gregoire,124,90,34,
Mason,115 Isabella,Governor,,D,Christine Gregoire,230,156,74,
Mason,116 Kamilche,Governor,,D,Christine Gregoire,402,246,156,
Mason,117 Kamilche 2,Governor,,D,Christine Gregoire,449,309,140,
Mason,118 Lake,Governor,,D,Christine Gregoire,303,,303,
Mason,309 Lakeland,Governor,,D,Christine Gregoire,231,166,65,
Mason,119 Lilliwaup,Governor,,D,Christine Gregoire,200,,200,
Mason,120 Matlock,Governor,,D,Christine Gregoire,112,47,65,
Mason,121 Mill Creek,Governor,,D,Christine Gregoire,188,129,59,
Mason,122 Miller,Governor,,D,Christine Gregoire,305,203,102,
Mason,123 Mt View,Governor,,D,Christine Gregoire,146,93,53,
Mason,124 Northside,Governor,,D,Christine Gregoire,399,264,135,
Mason,303 Oakland,Governor,,D,Christine Gregoire,81,,81,
Mason,125 Pickering,Governor,,D,Christine Gregoire,401,270,131,
Mason,126 Potlatch,Governor,,D,Christine Gregoire,22,14,8,
Mason,127 Satsop,Governor,,D,Christine Gregoire,85,53,32,
Mason,128 Skokomish,Governor,,D,Christine Gregoire,181,82,99,
Mason,304 Southside,Governor,,D,Christine Gregoire,319,186,133,
Mason,129 Tahuya,Governor,,D,Christine Gregoire,258,,258,
Mason,306 Timberlake,Governor,,D,Christine Gregoire,300,212,88,
Mason,130 Union,Governor,,D,Christine Gregoire,462,348,114,
Mason,131 Victor,Governor,,D,Christine Gregoire,164,125,39,
Mason,132 Westside,Governor,,D,Christine Gregoire,85,44,41,
Mason,985 Service Voter,Governor,,D,Christine Gregoire,4,4,0,
Mason,201 Shelton 1,Governor,,D,Christine Gregoire,32,19,13,
Mason,202 Shelton 2,Governor,,D,Christine Gregoire,54,31,23,
Mason,203 Shelton 3,Governor,,D,Christine Gregoire,69,44,25,
Mason,204 Shelton 4,Governor,,D,Christine Gregoire,78,38,40,
Mason,205 Shelton 5,Governor,,D,Christine Gregoire,129,66,63,
Mason,206 Shelton 6,Governor,,D,Christine Gregoire,41,22,19,
Mason,207 Shelton 7,Governor,,D,Christine Gregoire,115,61,54,
Mason,208 Shelton 8,Governor,,D,Christine Gregoire,60,27,33,
Mason,209 Shelton 9,Governor,,D,Christine Gregoire,56,30,26,
Mason,210 Shelton 10,Governor,,D,Christine Gregoire,76,40,36,
Mason,211 Shelton 11,Governor,,D,Christine Gregoire,84,50,34,
Mason,212 Shelton 12,Governor,,D,Christine Gregoire,49,32,17,
Mason,213 Shelton 13,Governor,,D,Christine Gregoire,159,98,61,
Mason,214 Shelton 14,Governor,,D,Christine Gregoire,97,52,45,
Mason,215 Shelton 15,Governor,,D,Christine Gregoire,53,34,19,
Mason,216 Shelton 16,Governor,,D,Christine Gregoire,314,226,88,
MASON WA,MASON WA,Governor,,D,Christine Gregoire,27679,16364,11315,
Mason,101 Airport,Governor,,R,Dino Rossi,418,244,174,
Mason,102 Allyn,Governor,,R,Dino Rossi,444,352,92,
Mason,103 Arcadia,Governor,,R,Dino Rossi,190,136,54,
Mason,307 Bayshore,Governor,,R,Dino Rossi,264,172,92,
Mason,104 Belfair 1,Governor,,R,Dino Rossi,497,346,151,
Mason,105 Belfair 2,Governor,,R,Dino Rossi,262,163,99,
Mason,106 Belfair 3,Governor,,R,Dino Rossi,324,209,115,
Mason,107 Belfair 4,Governor,,R,Dino Rossi,434,261,173,
Mason,301 Belfair 5,Governor,,R,Dino Rossi,192,112,80,
Mason,308 Belfair 6,Governor,,R,Dino Rossi,218,122,96,
Mason,108 Capital Hill,Governor,,R,Dino Rossi,231,137,94,
Mason,109 Cloquallum,Governor,,R,Dino Rossi,221,134,87,
Mason,305 Cushman,Governor,,R,Dino Rossi,336,253,83,
Mason,110 Dayton,Governor,,R,Dino Rossi,194,104,90,
Mason,302 Dewatto,Governor,,R,Dino Rossi,233,,233,
Mason,111 Eells,Governor,,R,Dino Rossi,123,66,57,
Mason,112 Grapeview,Governor,,R,Dino Rossi,453,300,153,
Mason,113 Harstine,Governor,,R,Dino Rossi,396,269,127,
Mason,114 Hoodsport,Governor,,R,Dino Rossi,179,121,58,
Mason,115 Isabella,Governor,,R,Dino Rossi,236,165,71,
Mason,116 Kamilche,Governor,,R,Dino Rossi,290,182,108,
Mason,117 Kamilche 2,Governor,,R,Dino Rossi,424,248,176,
Mason,118 Lake,Governor,,R,Dino Rossi,305,,305,
Mason,309 Lakeland,Governor,,R,Dino Rossi,295,217,78,
Mason,119 Lilliwaup,Governor,,R,Dino Rossi,205,,205,
Mason,120 Matlock,Governor,,R,Dino Rossi,143,67,76,
Mason,121 Mill Creek,Governor,,R,Dino Rossi,215,125,90,
Mason,122 Miller,Governor,,R,Dino Rossi,305,188,117,
Mason,123 Mt View,Governor,,R,Dino Rossi,149,83,66,
Mason,124 Northside,Governor,,R,Dino Rossi,393,274,119,
Mason,303 Oakland,Governor,,R,Dino Rossi,112,,112,
Mason,125 Pickering,Governor,,R,Dino Rossi,462,321,141,
Mason,126 Potlatch,Governor,,R,Dino Rossi,25,18,7,
Mason,127 Satsop,Governor,,R,Dino Rossi,81,55,26,
Mason,128 Skokomish,Governor,,R,Dino Rossi,61,39,22,
Mason,304 Southside,Governor,,R,Dino Rossi,408,218,190,
Mason,129 Tahuya,Governor,,R,Dino Rossi,238,,238,
Mason,306 Timberlake,Governor,,R,Dino Rossi,296,196,100,
Mason,130 Union,Governor,,R,Dino Rossi,509,370,139,
Mason,131 Victor,Governor,,R,Dino Rossi,190,124,66,
Mason,132 Westside,Governor,,R,Dino Rossi,108,64,44,
Mason,985 Service Voter,Governor,,R,Dino Rossi,8,8,0,
Mason,201 Shelton 1,Governor,,R,Dino Rossi,21,12,9,
Mason,202 Shelton 2,Governor,,R,Dino Rossi,46,23,23,
Mason,203 Shelton 3,Governor,,R,Dino Rossi,84,49,35,
Mason,204 Shelton 4,Governor,,R,Dino Rossi,57,29,28,
Mason,205 Shelton 5,Governor,,R,Dino Rossi,124,77,47,
Mason,206 Shelton 6,Governor,,R,Dino Rossi,45,24,21,
Mason,207 Shelton 7,Governor,,R,Dino Rossi,147,71,76,
Mason,208 Shelton 8,Governor,,R,Dino Rossi,47,22,25,
Mason,209 Shelton 9,Governor,,R,Dino Rossi,48,19,29,
Mason,210 Shelton 10,Governor,,R,Dino Rossi,57,38,19,
Mason,211 Shelton 11,Governor,,R,Dino Rossi,91,50,41,
Mason,212 Shelton 12,Governor,,R,Dino Rossi,36,20,16,
Mason,213 Shelton 13,Governor,,R,Dino Rossi,156,89,67,
Mason,214 Shelton 14,Governor,,R,Dino Rossi,103,61,42,
Mason,215 Shelton 15,Governor,,R,Dino Rossi,71,39,32,
Mason,216 Shelton 16,Governor,,R,Dino Rossi,305,196,109,
MASON WA,MASON WA,Governor,,R,Dino Rossi,12505,7282,5223,
Mason,101 Airport,Governor,,L,Ruth Bennett,16,8,8,
Mason,102 Allyn,Governor,,L,Ruth Bennett,10,7,3,
Mason,103 Arcadia,Governor,,L,Ruth Bennett,3,1,2,
Mason,307 Bayshore,Governor,,L,Ruth Bennett,11,7,4,
Mason,104 Belfair 1,Governor,,L,Ruth Bennett,27,19,8,
Mason,105 Belfair 2,Governor,,L,Ruth Bennett,10,6,4,
Mason,106 Belfair 3,Governor,,L,Ruth Bennett,11,8,3,
Mason,107 Belfair 4,Governor,,L,Ruth Bennett,30,20,10,
Mason,301 Belfair 5,Governor,,L,Ruth Bennett,12,7,5,
Mason,308 Belfair 6,Governor,,L,Ruth Bennett,18,12,6,
Mason,108 Capital Hill,Governor,,L,Ruth Bennett,12,4,8,
Mason,109 Cloquallum,Governor,,L,Ruth Bennett,13,8,5,
Mason,305 Cushman,Governor,,L,Ruth Bennett,18,15,3,
Mason,110 Dayton,Governor,,L,Ruth Bennett,14,4,10,
Mason,302 Dewatto,Governor,,L,Ruth Bennett,19,,19,
Mason,111 Eells,Governor,,L,Ruth Bennett,13,9,4,
Mason,112 Grapeview,Governor,,L,Ruth Bennett,22,10,12,
Mason,113 Harstine,Governor,,L,Ruth Bennett,32,21,11,
Mason,114 Hoodsport,Governor,,L,Ruth Bennett,9,6,3,
Mason,115 Isabella,Governor,,L,Ruth Bennett,14,9,5,
Mason,116 Kamilche,Governor,,L,Ruth Bennett,24,13,11,
Mason,117 Kamilche 2,Governor,,L,Ruth Bennett,27,15,12,
Mason,118 Lake,Governor,,L,Ruth Bennett,16,,16,
Mason,309 Lakeland,Governor,,L,Ruth Bennett,9,6,3,
Mason,119 Lilliwaup,Governor,,L,Ruth Bennett,10,,10,
Mason,120 Matlock,Governor,,L,Ruth Bennett,10,2,8,
Mason,121 Mill Creek,Governor,,L,Ruth Bennett,12,6,6,
Mason,122 Miller,Governor,,L,Ruth Bennett,18,7,11,
Mason,123 Mt View,Governor,,L,Ruth Bennett,13,9,4,
Mason,124 Northside,Governor,,L,Ruth Bennett,8,4,4,
Mason,303 Oakland,Governor,,L,Ruth Bennett,2,,2,
Mason,125 Pickering,Governor,,L,Ruth Bennett,22,14,8,
Mason,126 Potlatch,Governor,,L,Ruth Bennett,0,0,0,
Mason,127 Satsop,Governor,,L,Ruth Bennett,7,4,3,
Mason,128 Skokomish,Governor,,L,Ruth Bennett,7,2,5,
Mason,304 Southside,Governor,,L,Ruth Bennett,18,10,8,
Mason,129 Tahuya,Governor,,L,Ruth Bennett,15,,15,
Mason,306 Timberlake,Governor,,L,Ruth Bennett,30,17,13,
Mason,130 Union,Governor,,L,Ruth Bennett,13,9,4,
Mason,131 Victor,Governor,,L,Ruth Bennett,11,10,1,
Mason,132 Westside,Governor,,L,Ruth Bennett,8,1,7,
Mason,985 Service Voter,Governor,,L,Ruth Bennett,1,1,0,
Mason,201 Shelton 1,Governor,,L,Ruth Bennett,1,1,0,
Mason,202 Shelton 2,Governor,,L,Ruth Bennett,2,2,0,
Mason,203 Shelton 3,Governor,,L,Ruth Bennett,7,3,4,
Mason,204 Shelton 4,Governor,,L,Ruth Bennett,3,1,2,
Mason,205 Shelton 5,Governor,,L,Ruth Bennett,5,1,4,
Mason,206 Shelton 6,Governor,,L,Ruth Bennett,5,5,0,
Mason,207 Shelton 7,Governor,,L,Ruth Bennett,5,2,3,
Mason,208 Shelton 8,Governor,,L,Ruth Bennett,6,4,2,
Mason,209 Shelton 9,Governor,,L,Ruth Bennett,3,2,1,
Mason,210 Shelton 10,Governor,,L,Ruth Bennett,8,3,5,
Mason,211 Shelton 11,Governor,,L,Ruth Bennett,3,2,1,
Mason,212 Shelton 12,Governor,,L,Ruth Bennett,6,6,0,
Mason,213 Shelton 13,Governor,,L,Ruth Bennett,11,7,4,
Mason,214 Shelton 14,Governor,,L,Ruth Bennett,7,4,3,
Mason,215 Shelton 15,Governor,,L,Ruth Bennett,2,1,1,
Mason,216 Shelton 16,Governor,,L,Ruth Bennett,12,5,7,
MASON WA,MASON WA,Governor,,L,Ruth Bennett,681,360,321,
Mason,101 Airport,State Rep,35-1,D,Kathy Haigh,577,343,234,
Mason,102 Allyn,State Rep,35-1,D,Kathy Haigh,496,391,105,
Mason,103 Arcadia,State Rep,35-1,D,Kathy Haigh,277,186,91,
Mason,307 Bayshore,State Rep,35-1,D,Kathy Haigh,387,257,130,
Mason,104 Belfair 1,State Rep,35-1,D,Kathy Haigh,642,444,198,
Mason,105 Belfair 2,State Rep,35-1,D,Kathy Haigh,366,226,140,
Mason,106 Belfair 3,State Rep,35-1,D,Kathy Haigh,382,242,140,
Mason,107 Belfair 4,State Rep,35-1,D,Kathy Haigh,535,321,214,
Mason,301 Belfair 5,State Rep,35-1,D,Kathy Haigh,222,122,100,
Mason,308 Belfair 6,State Rep,35-1,D,Kathy Haigh,276,159,117,
Mason,108 Capital Hill,State Rep,35-1,D,Kathy Haigh,330,202,128,
Mason,109 Cloquallum,State Rep,35-1,D,Kathy Haigh,321,197,124,
Mason,305 Cushman,State Rep,35-1,D,Kathy Haigh,558,416,142,
Mason,110 Dayton,State Rep,35-1,D,Kathy Haigh,295,155,140,
Mason,302 Dewatto,State Rep,35-1,D,Kathy Haigh,369,,369,
Mason,111 Eells,State Rep,35-1,D,Kathy Haigh,184,91,93,
Mason,112 Grapeview,State Rep,35-1,D,Kathy Haigh,605,398,207,
Mason,113 Harstine,State Rep,35-1,D,Kathy Haigh,556,336,220,
Mason,114 Hoodsport,State Rep,35-1,D,Kathy Haigh,208,137,71,
Mason,115 Isabella,State Rep,35-1,D,Kathy Haigh,354,229,125,
Mason,116 Kamilche,State Rep,35-1,D,Kathy Haigh,532,313,219,
Mason,117 Kamilche 2,State Rep,35-1,D,Kathy Haigh,675,434,241,
Mason,118 Lake,State Rep,35-1,D,Kathy Haigh,430,,430,
Mason,309 Lakeland,State Rep,35-1,D,Kathy Haigh,361,261,100,
Mason,119 Lilliwaup,State Rep,35-1,D,Kathy Haigh,289,,289,
Mason,120 Matlock,State Rep,35-1,D,Kathy Haigh,187,82,105,
Mason,121 Mill Creek,State Rep,35-1,D,Kathy Haigh,299,184,115,
Mason,122 Miller,State Rep,35-1,D,Kathy Haigh,436,267,169,
Mason,123 Mt View,State Rep,35-1,D,Kathy Haigh,222,128,94,
Mason,124 Northside,State Rep,35-1,D,Kathy Haigh,564,371,193,
Mason,303 Oakland,State Rep,35-1,D,Kathy Haigh,125,,125,
Mason,125 Pickering,State Rep,35-1,D,Kathy Haigh,600,401,199,
Mason,126 Potlatch,State Rep,35-1,D,Kathy Haigh,41,30,11,
Mason,127 Satsop,State Rep,35-1,D,Kathy Haigh,131,78,53,
Mason,128 Skokomish,State Rep,35-1,D,Kathy Haigh,197,89,108,
Mason,304 Southside,State Rep,35-1,D,Kathy Haigh,540,287,253,
Mason,129 Tahuya,State Rep,35-1,D,Kathy Haigh,331,,331,
Mason,306 Timberlake,State Rep,35-1,D,Kathy Haigh,456,305,151,
Mason,130 Union,State Rep,35-1,D,Kathy Haigh,668,478,190,
Mason,131 Victor,State Rep,35-1,D,Kathy Haigh,248,182,66,
Mason,132 Westside,State Rep,35-1,D,Kathy Haigh,139,72,67,
Mason,985 Service Voter,State Rep,35-1,D,Kathy Haigh,9,9,0,
Mason,201 Shelton 1,State Rep,35-1,D,Kathy Haigh,38,22,16,
Mason,202 Shelton 2,State Rep,35-1,D,Kathy Haigh,75,38,37,
Mason,203 Shelton 3,State Rep,35-1,D,Kathy Haigh,102,58,44,
Mason,204 Shelton 4,State Rep,35-1,D,Kathy Haigh,114,51,63,
Mason,205 Shelton 5,State Rep,35-1,D,Kathy Haigh,182,97,85,
Mason,206 Shelton 6,State Rep,35-1,D,Kathy Haigh,69,37,32,
Mason,207 Shelton 7,State Rep,35-1,D,Kathy Haigh,200,97,103,
Mason,208 Shelton 8,State Rep,35-1,D,Kathy Haigh,84,40,44,
Mason,209 Shelton 9,State Rep,35-1,D,Kathy Haigh,87,41,46,
Mason,210 Shelton 10,State Rep,35-1,D,Kathy Haigh,110,59,51,
Mason,211Shelton 11,State Rep,35-1,D,Kathy Haigh,136,75,61,
Mason,212 Shelton 12,State Rep,35-1,D,Kathy Haigh,69,39,30,
Mason,213 Shelton 13,State Rep,35-1,D,Kathy Haigh,248,147,101,
Mason,214 Shelton 14,State Rep,35-1,D,Kathy Haigh,146,71,75,
Mason,215 Shelton 15,State Rep,35-1,D,Kathy Haigh,91,49,42,
Mason,216 Shelton 16,State Rep,35-1,D,Kathy Haigh,436,290,146,
MASON WA,MASON WA,State Rep,35-1,D,Kathy Haigh,17607,10034,7573,
Mason,101 Airport,State Rep,35-2,D,William Eickmeyer,397,253,144,
Mason,102 Allyn,State Rep,35-2,D,William Eickmeyer,362,291,71,
Mason,103 Arcadia,State Rep,35-2,D,William Eickmeyer,219,142,77,
Mason,307 Bayshore,State Rep,35-2,D,William Eickmeyer,294,209,85,
Mason,104 Belfair 1,State Rep,35-2,D,William Eickmeyer,514,356,158,
Mason,105 Belfair 2,State Rep,35-2,D,William Eickmeyer,274,171,103,
Mason,106 Belfair 3,State Rep,35-2,D,William Eickmeyer,279,177,102,
Mason,107 Belfair 4,State Rep,35-2,D,William Eickmeyer,456,268,188,
Mason,301 Belfair 5,State Rep,35-2,D,William Eickmeyer,172,94,78,
Mason,308 Belfair 6,State Rep,35-2,D,William Eickmeyer,223,139,84,
Mason,108 Capital Hill,State Rep,35-2,D,William Eickmeyer,229,148,81,
Mason,109 Cloquallum,State Rep,35-2,D,William Eickmeyer,218,137,81,
Mason,305 Cushman,State Rep,35-2,D,William Eickmeyer,442,335,107,
Mason,110 Dayton,State Rep,35-2,D,William Eickmeyer,219,120,99,
Mason,302 Dewatto,State Rep,35-2,D,William Eickmeyer,310,,310,
Mason,111 Eells,State Rep,35-2,D,William Eickmeyer,143,77,66,
Mason,112 Grapeview,State Rep,35-2,D,William Eickmeyer,469,319,150,
Mason,113 Harstine,State Rep,35-2,D,William Eickmeyer,438,256,182,
Mason,114 Hoodsport,State Rep,35-2,D,William Eickmeyer,139,96,43,
Mason,115 Isabella,State Rep,35-2,D,William Eickmeyer,276,182,94,
Mason,116 Kamilche,State Rep,35-2,D,William Eickmeyer,433,261,172,
Mason,117 Kamilche 2,State Rep,35-2,D,William Eickmeyer,490,315,175,
Mason,118 Lake,State Rep,35-2,D,William Eickmeyer,348,,348,
Mason,309 Lakeland,State Rep,35-2,D,William Eickmeyer,289,210,79,
Mason,119 Lilliwaup,State Rep,35-2,D,William Eickmeyer,217,,217,
Mason,120 Matlock,State Rep,35-2,D,William Eickmeyer,153,67,86,
Mason,121 Mill Creek,State Rep,35-2,D,William Eickmeyer,219,149,70,
Mason,122 Miller,State Rep,35-2,D,William Eickmeyer,342,212,130,
