county,precinct,office,district,party,race,votes,
Thurston,0336 LACEY 36,Congress 3,3,R,Joseph Zarelli,2,
Thurston,0337 LACEY 37,Congress 3,3,R,Joseph Zarelli,23,
Thurston,0401 TUMWATER 1,Congress 3,3,R,Joseph Zarelli,79,
Thurston,0402 TUMWATER 2,Congress 3,3,R,Joseph Zarelli,92,
Thurston,0403 TUMWATER 3,Congress 3,3,R,Joseph Zarelli,60,
Thurston,0404 TUMWATER 4,Congress 3,3,R,Joseph Zarelli,65,
Thurston,0405 TUMWATER 5,Congress 3,3,R,Joseph Zarelli,64,
Thurston,0406 TUMWATER 6,Congress 3,3,R,Joseph Zarelli,118,
Thurston,0407 TUMWATER 7,Congress 3,3,R,Joseph Zarelli,75,
Thurston,0408 TUMWATER 8,Congress 3,3,R,Joseph Zarelli,76,
Thurston,0409 TUMWATER 9,Congress 3,3,R,Joseph Zarelli,77,
Thurston,0410 TUMWATER 10,Congress 3,3,R,Joseph Zarelli,130,
Thurston,0411 TUMWATER 11,Congress 3,3,R,Joseph Zarelli,88,
Thurston,0412 TUMWATER 12,Congress 3,3,R,Joseph Zarelli,71,
Thurston,0413 TUMWATER 13,Congress 3,3,R,Joseph Zarelli,52,
Thurston,0414 TUMWATER 14,Congress 3,3,R,Joseph Zarelli,43,
Thurston,0415 TUMWATER 15,Congress 3,3,R,Joseph Zarelli,92,
Thurston,0416  TUMWATER,Congress 3,3,R,Joseph Zarelli,0,
Thurston,0417 TUMWATER 17,Congress 3,3,R,Joseph Zarelli,4,
Thurston,0418   TUMWATER,Congress 3,3,R,Joseph Zarelli,0,
Thurston,0419  TUMWATER,Congress 3,3,R,Joseph Zarelli,0,
Thurston,0420  TUMWATER,Congress 3,3,R,Joseph Zarelli,0,
Thurston,0421 TUMWATER 21,Congress 3,3,R,Joseph Zarelli,32,
Thurston,0423 TUMWATER 23,Congress 3,3,R,Joseph Zarelli,6,
Thurston,0501 TENINO 1,Congress 3,3,R,Joseph Zarelli,46,
Thurston,0502 TENINO 2,Congress 3,3,R,Joseph Zarelli,61,
Thurston,0801  BUCODA,Congress 3,3,R,Joseph Zarelli,39,
Thurston,0993  Suppressed,Congress 3,3,R,Joseph Zarelli,5,
THURSTON WA,THURSTON WA,Congress 3,3,R,Joseph Zarelli,13241,
Thurston,0039   JONES  BEACH,Congress 9,9,D,Adam Smith,107,
Thurston,0043   UNIVERSITY  NORTH,Congress 9,9,D,Adam Smith,81,
Thurston,0047   WOODARD  CREEK,Congress 9,9,D,Adam Smith,128,
Thurston,0056   ALDERGLEN,Congress 9,9,D,Adam Smith,124,
Thurston,0057   MEDICINE  CREEK,Congress 9,9,D,Adam Smith,92,
Thurston,0058   SKOKOMISH,Congress 9,9,D,Adam Smith,88,
Thurston,0059   PLEASANT  HILL,Congress 9,9,D,Adam Smith,169,
Thurston,0063   AMES,Congress 9,9,D,Adam Smith,189,
Thurston,0065   LUHR  BEACH,Congress 9,9,D,Adam Smith,195,
Thurston,0066   FISH  TRAP,Congress 9,9,D,Adam Smith,161,
Thurston,0074   PINES,Congress 9,9,D,Adam Smith,188,
Thurston,0075   LONG  LAKE,Congress 9,9,D,Adam Smith,54,
Thurston,0076   HAWK  ACRES,Congress 9,9,D,Adam Smith,131,
Thurston,0078   TRI  LAKES,Congress 9,9,D,Adam Smith,154,
Thurston,0079   UNIVERSITY  SOUTH,Congress 9,9,D,Adam Smith,100,
Thurston,0080   TOLMIE,Congress 9,9,D,Adam Smith,75,
Thurston,0081   MILITARY,Congress 9,9,D,Adam Smith,39,
Thurston,0082   GLEN  TERRA,Congress 9,9,D,Adam Smith,73,
Thurston,0088   WOODLAND,Congress 9,9,D,Adam Smith,163,
Thurston,0091   DEERBRUSH,Congress 9,9,D,Adam Smith,267,
Thurston,0092   MUSHROOM  CORNER,Congress 9,9,D,Adam Smith,191,
Thurston,0093   TRAILBLAZER,Congress 9,9,D,Adam Smith,156,
Thurston,0098   MARVIN,Congress 9,9,D,Adam Smith,214,
Thurston,0101   ZANGLE,Congress 9,9,D,Adam Smith,217,
Thurston,0102   BOSTON  HARBOR,Congress 9,9,D,Adam Smith,258,
Thurston,0103   GULL  HARBOR,Congress 9,9,D,Adam Smith,178,
Thurston,0104   FRIENDLY  GROVE,Congress 9,9,D,Adam Smith,130,
Thurston,0105  SOUTH  BAY,Congress 9,9,D,Adam Smith,223,
Thurston,0106   PUGET,Congress 9,9,D,Adam Smith,179,
Thurston,0107   BIGELOW,Congress 9,9,D,Adam Smith,168,
Thurston,0109   PLEASANT  GLADE,Congress 9,9,D,Adam Smith,159,
Thurston,0110   MONTGOMERY,Congress 9,9,D,Adam Smith,106,
Thurston,0111   NISQUALLY,Congress 9,9,D,Adam Smith,128,
Thurston,0112   ROOSEVELT,Congress 9,9,D,Adam Smith,182,
Thurston,0113   KINWOOD,Congress 9,9,D,Adam Smith,261,
Thurston,0115   FOREST,Congress 9,9,D,Adam Smith,239,
Thurston,0116   ST  CLAIR,Congress 9,9,D,Adam Smith,189,
Thurston,0117   HICKS,Congress 9,9,D,Adam Smith,37,
Thurston,0118   FLEETWOOD,Congress 9,9,D,Adam Smith,305,
Thurston,0119   LYDIA  HAWK,Congress 9,9,D,Adam Smith,223,
Thurston,0124   FRISTOE,Congress 9,9,D,Adam Smith,134,
Thurston,0125   DESCHUTES,Congress 9,9,D,Adam Smith,168,
Thurston,0126   LONGMIRE,Congress 9,9,D,Adam Smith,115,
Thurston,0128   WEIR  PRAIRIE,Congress 9,9,D,Adam Smith,198,
Thurston,0159   MERIDIAN,Congress 9,9,D,Adam Smith,94,
Thurston,0160   JOHNSON  POINT,Congress 9,9,D,Adam Smith,220,
Thurston,0162   THOMPSON,Congress 9,9,D,Adam Smith,169,
Thurston,0167   HAWKS   RIDGE,Congress 9,9,D,Adam Smith,91,
Thurston,0168   HOLMES,Congress 9,9,D,Adam Smith,218,
Thurston,0169   MCALLISTER  CREEK,Congress 9,9,D,Adam Smith,149,
Thurston,0176   HENDERSON,Congress 9,9,D,Adam Smith,248,
Thurston,0178   PATTISON,Congress 9,9,D,Adam Smith,101,
Thurston,0179   FOUR  CORNERS,Congress 9,9,D,Adam Smith,247,
Thurston,0183   BEACH  CREST,Congress 9,9,D,Adam Smith,169,
Thurston,0185   FAIR  OAKS,Congress 9,9,D,Adam Smith,151,
Thurston,0187   MULLEN,Congress 9,9,D,Adam Smith,151,
Thurston,0189   SLEATER  KINNEY,Congress 9,9,D,Adam Smith,168,
Thurston,0193   BERRY  VALLEY,Congress 9,9,D,Adam Smith,144,
Thurston,0194   HARTWOOD,Congress 9,9,D,Adam Smith,210,
Thurston,0195   LIBBY,Congress 9,9,D,Adam Smith,191,
Thurston,0196   MEADOWS,Congress 9,9,D,Adam Smith,148,
Thurston,0197   SUMMERSET,Congress 9,9,D,Adam Smith,218,
Thurston,0217 OLYMPIA 17,Congress 9,9,D,Adam Smith,181,
Thurston,0221 OLYMPIA 21,Congress 9,9,D,Adam Smith,358,
Thurston,0223 OLYMPIA 23,Congress 9,9,D,Adam Smith,333,
Thurston,0245 OLYMPIA 45,Congress 9,9,D,Adam Smith,126,
Thurston,0246 OLYMPIA 46,Congress 9,9,D,Adam Smith,313,
Thurston,0253 OLYMPIA 53,Congress 9,9,D,Adam Smith,160,
Thurston,0301 LACEY 1,Congress 9,9,D,Adam Smith,83,
Thurston,0302 LACEY 2,Congress 9,9,D,Adam Smith,143,
Thurston,0303 LACEY 3,Congress 9,9,D,Adam Smith,206,
Thurston,0304 LACEY 4,Congress 9,9,D,Adam Smith,133,
Thurston,0305 LACEY 5,Congress 9,9,D,Adam Smith,114,
Thurston,0306 LACEY 6,Congress 9,9,D,Adam Smith,67,
Thurston,0307 LACEY 7,Congress 9,9,D,Adam Smith,177,
Thurston,0308 LACEY 8,Congress 9,9,D,Adam Smith,88,
Thurston,0309 LACEY 9,Congress 9,9,D,Adam Smith,109,
Thurston,0310 LACEY 10,Congress 9,9,D,Adam Smith,227,
Thurston,0311 LACEY 11,Congress 9,9,D,Adam Smith,170,
Thurston,0313 LACEY 13,Congress 9,9,D,Adam Smith,120,
Thurston,0314 LACEY 14,Congress 9,9,D,Adam Smith,70,
Thurston,0315 LACEY 15,Congress 9,9,D,Adam Smith,136,
Thurston,0316 LACEY 16,Congress 9,9,D,Adam Smith,180,
Thurston,0317 LACEY 17,Congress 9,9,D,Adam Smith,160,
Thurston,0318 LACEY 18,Congress 9,9,D,Adam Smith,205,
Thurston,0319 LACEY 19,Congress 9,9,D,Adam Smith,118,
Thurston,0320 LACEY 20,Congress 9,9,D,Adam Smith,118,
Thurston,0321 LACEY 21,Congress 9,9,D,Adam Smith,114,
Thurston,0323 LACEY 23,Congress 9,9,D,Adam Smith,113,
Thurston,0324 LACEY 24,Congress 9,9,D,Adam Smith,251,
Thurston,0325  LACEY,Congress 9,9,D,Adam Smith,0,
Thurston,0326 LACEY 26,Congress 9,9,D,Adam Smith,23,
Thurston,0327 LACEY 27,Congress 9,9,D,Adam Smith,195,
Thurston,0328 LACEY 28,Congress 9,9,D,Adam Smith,111,
Thurston,0329 LACEY 29,Congress 9,9,D,Adam Smith,196,
Thurston,0330 LACEY 30,Congress 9,9,D,Adam Smith,213,
Thurston,0331 LACEY 31,Congress 9,9,D,Adam Smith,270,
Thurston,0332 LACEY 32,Congress 9,9,D,Adam Smith,156,
Thurston,0333 LACEY 33,Congress 9,9,D,Adam Smith,136,
Thurston,0334 LACEY 34,Congress 9,9,D,Adam Smith,96,
Thurston,0335 LACEY 35,Congress 9,9,D,Adam Smith,72,
Thurston,0338   LACEY,Congress 9,9,D,Adam Smith,1,
Thurston,0601  RAINIER 1,Congress 9,9,D,Adam Smith,143,
Thurston,0602  RAINIER 2,Congress 9,9,D,Adam Smith,106,
Thurston,0701  YELM 1,Congress 9,9,D,Adam Smith,208,
Thurston,0702  YELM 2,Congress 9,9,D,Adam Smith,182,
THURSTON WA,THURSTON WA,Congress 9,9,D,Adam Smith,16704,
Thurston,0039   JONES  BEACH,Congress 9,9,R,Sarah Casada,63,
Thurston,0043   UNIVERSITY  NORTH,Congress 9,9,R,Sarah Casada,51,
Thurston,0047   WOODARD  CREEK,Congress 9,9,R,Sarah Casada,66,
Thurston,0056   ALDERGLEN,Congress 9,9,R,Sarah Casada,66,
Thurston,0057   MEDICINE  CREEK,Congress 9,9,R,Sarah Casada,65,
Thurston,0058   SKOKOMISH,Congress 9,9,R,Sarah Casada,56,
Thurston,0059   PLEASANT  HILL,Congress 9,9,R,Sarah Casada,151,
Thurston,0063   AMES,Congress 9,9,R,Sarah Casada,82,
Thurston,0065   LUHR  BEACH,Congress 9,9,R,Sarah Casada,131,
Thurston,0066   FISH  TRAP,Congress 9,9,R,Sarah Casada,92,
Thurston,0074   PINES,Congress 9,9,R,Sarah Casada,94,
Thurston,0075   LONG  LAKE,Congress 9,9,R,Sarah Casada,37,
Thurston,0076   HAWK  ACRES,Congress 9,9,R,Sarah Casada,105,
Thurston,0078   TRI  LAKES,Congress 9,9,R,Sarah Casada,96,
Thurston,0079   UNIVERSITY  SOUTH,Congress 9,9,R,Sarah Casada,70,
Thurston,0080   TOLMIE,Congress 9,9,R,Sarah Casada,57,
Thurston,0081   MILITARY,Congress 9,9,R,Sarah Casada,25,
Thurston,0082   GLEN  TERRA,Congress 9,9,R,Sarah Casada,35,
Thurston,0088   WOODLAND,Congress 9,9,R,Sarah Casada,112,
Thurston,0091   DEERBRUSH,Congress 9,9,R,Sarah Casada,168,
Thurston,0092   MUSHROOM  CORNER,Congress 9,9,R,Sarah Casada,124,
Thurston,0093   TRAILBLAZER,Congress 9,9,R,Sarah Casada,73,
Thurston,0098   MARVIN,Congress 9,9,R,Sarah Casada,183,
Thurston,0101   ZANGLE,Congress 9,9,R,Sarah Casada,105,
Thurston,0102   BOSTON  HARBOR,Congress 9,9,R,Sarah Casada,77,
Thurston,0103   GULL  HARBOR,Congress 9,9,R,Sarah Casada,94,
Thurston,0104   FRIENDLY  GROVE,Congress 9,9,R,Sarah Casada,70,
Thurston,0105  SOUTH  BAY,Congress 9,9,R,Sarah Casada,163,
Thurston,0106   PUGET,Congress 9,9,R,Sarah Casada,135,
Thurston,0107   BIGELOW,Congress 9,9,R,Sarah Casada,118,
Thurston,0109   PLEASANT  GLADE,Congress 9,9,R,Sarah Casada,80,
Thurston,0110   MONTGOMERY,Congress 9,9,R,Sarah Casada,38,
Thurston,0111   NISQUALLY,Congress 9,9,R,Sarah Casada,99,
Thurston,0112   ROOSEVELT,Congress 9,9,R,Sarah Casada,133,
Thurston,0113   KINWOOD,Congress 9,9,R,Sarah Casada,179,
Thurston,0115   FOREST,Congress 9,9,R,Sarah Casada,158,
Thurston,0116   ST  CLAIR,Congress 9,9,R,Sarah Casada,126,
Thurston,0117   HICKS,Congress 9,9,R,Sarah Casada,18,
Thurston,0118   FLEETWOOD,Congress 9,9,R,Sarah Casada,193,
Thurston,0119   LYDIA  HAWK,Congress 9,9,R,Sarah Casada,122,
Thurston,0124   FRISTOE,Congress 9,9,R,Sarah Casada,99,
Thurston,0125   DESCHUTES,Congress 9,9,R,Sarah Casada,111,
Thurston,0126   LONGMIRE,Congress 9,9,R,Sarah Casada,90,
Thurston,0128   WEIR  PRAIRIE,Congress 9,9,R,Sarah Casada,176,
Thurston,0159   MERIDIAN,Congress 9,9,R,Sarah Casada,49,
Thurston,0160   JOHNSON  POINT,Congress 9,9,R,Sarah Casada,137,
Thurston,0162   THOMPSON,Congress 9,9,R,Sarah Casada,80,
Thurston,0167   HAWKS   RIDGE,Congress 9,9,R,Sarah Casada,50,
Thurston,0168   HOLMES,Congress 9,9,R,Sarah Casada,141,
Thurston,0169   MCALLISTER  CREEK,Congress 9,9,R,Sarah Casada,97,
Thurston,0176   HENDERSON,Congress 9,9,R,Sarah Casada,120,
Thurston,0178   PATTISON,Congress 9,9,R,Sarah Casada,77,
Thurston,0179   FOUR  CORNERS,Congress 9,9,R,Sarah Casada,207,
Thurston,0183   BEACH  CREST,Congress 9,9,R,Sarah Casada,88,
Thurston,0185   FAIR  OAKS,Congress 9,9,R,Sarah Casada,72,
Thurston,0187   MULLEN,Congress 9,9,R,Sarah Casada,112,
Thurston,0189   SLEATER  KINNEY,Congress 9,9,R,Sarah Casada,115,
Thurston,0193   BERRY  VALLEY,Congress 9,9,R,Sarah Casada,98,
Thurston,0194   HARTWOOD,Congress 9,9,R,Sarah Casada,163,
Thurston,0195   LIBBY,Congress 9,9,R,Sarah Casada,108,
Thurston,0196   MEADOWS,Congress 9,9,R,Sarah Casada,112,
Thurston,0197   SUMMERSET,Congress 9,9,R,Sarah Casada,170,
Thurston,0217 OLYMPIA 17,Congress 9,9,R,Sarah Casada,82,
Thurston,0221 OLYMPIA 21,Congress 9,9,R,Sarah Casada,129,
Thurston,0223 OLYMPIA 23,Congress 9,9,R,Sarah Casada,110,
Thurston,0245 OLYMPIA 45,Congress 9,9,R,Sarah Casada,46,
Thurston,0246 OLYMPIA 46,Congress 9,9,R,Sarah Casada,142,
Thurston,0253 OLYMPIA 53,Congress 9,9,R,Sarah Casada,83,
Thurston,0301 LACEY 1,Congress 9,9,R,Sarah Casada,50,
Thurston,0302 LACEY 2,Congress 9,9,R,Sarah Casada,83,
Thurston,0303 LACEY 3,Congress 9,9,R,Sarah Casada,138,
Thurston,0304 LACEY 4,Congress 9,9,R,Sarah Casada,74,
Thurston,0305 LACEY 5,Congress 9,9,R,Sarah Casada,108,
Thurston,0306 LACEY 6,Congress 9,9,R,Sarah Casada,49,
Thurston,0307 LACEY 7,Congress 9,9,R,Sarah Casada,111,
Thurston,0308 LACEY 8,Congress 9,9,R,Sarah Casada,46,
Thurston,0309 LACEY 9,Congress 9,9,R,Sarah Casada,46,
Thurston,0310 LACEY 10,Congress 9,9,R,Sarah Casada,161,
Thurston,0311 LACEY 11,Congress 9,9,R,Sarah Casada,96,
Thurston,0313 LACEY 13,Congress 9,9,R,Sarah Casada,56,
Thurston,0314 LACEY 14,Congress 9,9,R,Sarah Casada,42,
Thurston,0315 LACEY 15,Congress 9,9,R,Sarah Casada,96,
Thurston,0316 LACEY 16,Congress 9,9,R,Sarah Casada,119,
Thurston,0317 LACEY 17,Congress 9,9,R,Sarah Casada,119,
Thurston,0318 LACEY 18,Congress 9,9,R,Sarah Casada,144,
Thurston,0319 LACEY 19,Congress 9,9,R,Sarah Casada,61,
Thurston,0320 LACEY 20,Congress 9,9,R,Sarah Casada,57,
Thurston,0321 LACEY 21,Congress 9,9,R,Sarah Casada,64,
Thurston,0323 LACEY 23,Congress 9,9,R,Sarah Casada,70,
Thurston,0324 LACEY 24,Congress 9,9,R,Sarah Casada,225,
Thurston,0325  LACEY,Congress 9,9,R,Sarah Casada,0,
Thurston,0326 LACEY 26,Congress 9,9,R,Sarah Casada,15,
Thurston,0327 LACEY 27,Congress 9,9,R,Sarah Casada,101,
Thurston,0328 LACEY 28,Congress 9,9,R,Sarah Casada,74,
Thurston,0329 LACEY 29,Congress 9,9,R,Sarah Casada,75,
Thurston,0330 LACEY 30,Congress 9,9,R,Sarah Casada,176,
Thurston,0331 LACEY 31,Congress 9,9,R,Sarah Casada,241,
Thurston,0332 LACEY 32,Congress 9,9,R,Sarah Casada,116,
Thurston,0333 LACEY 33,Congress 9,9,R,Sarah Casada,60,
Thurston,0334 LACEY 34,Congress 9,9,R,Sarah Casada,59,
Thurston,0335 LACEY 35,Congress 9,9,R,Sarah Casada,52,
Thurston,0338   LACEY,Congress 9,9,R,Sarah Casada,1,
Thurston,0601  RAINIER 1,Congress 9,9,R,Sarah Casada,66,
Thurston,0602  RAINIER 2,Congress 9,9,R,Sarah Casada,81,
Thurston,0701  YELM 1,Congress 9,9,R,Sarah Casada,171,
Thurston,0702  YELM 2,Congress 9,9,R,Sarah Casada,116,
Thurston,0999  Suppressed,Congress 9,9,R,Sarah Casada,2,
THURSTON WA,THURSTON WA,Congress 9,9,R,Sarah Casada,10395,
Thurston,0039   JONES  BEACH,Congress 9,9,L,J Mills,2,
Thurston,0043   UNIVERSITY  NORTH,Congress 9,9,L,J Mills,5,
Thurston,0047   WOODARD  CREEK,Congress 9,9,L,J Mills,14,
Thurston,0056   ALDERGLEN,Congress 9,9,L,J Mills,2,
Thurston,0057   MEDICINE  CREEK,Congress 9,9,L,J Mills,11,
Thurston,0058   SKOKOMISH,Congress 9,9,L,J Mills,6,
Thurston,0059   PLEASANT  HILL,Congress 9,9,L,J Mills,5,
Thurston,0063   AMES,Congress 9,9,L,J Mills,20,
Thurston,0065   LUHR  BEACH,Congress 9,9,L,J Mills,12,
Thurston,0066   FISH  TRAP,Congress 9,9,L,J Mills,7,
Thurston,0074   PINES,Congress 9,9,L,J Mills,17,
Thurston,0075   LONG  LAKE,Congress 9,9,L,J Mills,3,
Thurston,0076   HAWK  ACRES,Congress 9,9,L,J Mills,9,
Thurston,0078   TRI  LAKES,Congress 9,9,L,J Mills,5,
Thurston,0079   UNIVERSITY  SOUTH,Congress 9,9,L,J Mills,7,
Thurston,0080   TOLMIE,Congress 9,9,L,J Mills,7,
Thurston,0081   MILITARY,Congress 9,9,L,J Mills,3,
Thurston,0082   GLEN  TERRA,Congress 9,9,L,J Mills,3,
Thurston,0088   WOODLAND,Congress 9,9,L,J Mills,7,
Thurston,0091   DEERBRUSH,Congress 9,9,L,J Mills,12,
Thurston,0092   MUSHROOM  CORNER,Congress 9,9,L,J Mills,8,
Thurston,0093   TRAILBLAZER,Congress 9,9,L,J Mills,3,
Thurston,0098   MARVIN,Congress 9,9,L,J Mills,7,
Thurston,0101   ZANGLE,Congress 9,9,L,J Mills,10,
Thurston,0102   BOSTON  HARBOR,Congress 9,9,L,J Mills,7,
Thurston,0103   GULL  HARBOR,Congress 9,9,L,J Mills,17,
Thurston,0104   FRIENDLY  GROVE,Congress 9,9,L,J Mills,9,
Thurston,0105  SOUTH  BAY,Congress 9,9,L,J Mills,23,
Thurston,0106   PUGET,Congress 9,9,L,J Mills,6,
Thurston,0107   BIGELOW,Congress 9,9,L,J Mills,19,
Thurston,0109   PLEASANT  GLADE,Congress 9,9,L,J Mills,7,
Thurston,0110   MONTGOMERY,Congress 9,9,L,J Mills,6,
Thurston,0111   NISQUALLY,Congress 9,9,L,J Mills,9,
Thurston,0112   ROOSEVELT,Congress 9,9,L,J Mills,10,
Thurston,0113   KINWOOD,Congress 9,9,L,J Mills,10,
Thurston,0115   FOREST,Congress 9,9,L,J Mills,8,
Thurston,0116   ST  CLAIR,Congress 9,9,L,J Mills,6,
Thurston,0117   HICKS,Congress 9,9,L,J Mills,4,
Thurston,0118   FLEETWOOD,Congress 9,9,L,J Mills,13,
Thurston,0119   LYDIA  HAWK,Congress 9,9,L,J Mills,16,
Thurston,0124   FRISTOE,Congress 9,9,L,J Mills,5,
Thurston,0125   DESCHUTES,Congress 9,9,L,J Mills,20,
Thurston,0126   LONGMIRE,Congress 9,9,L,J Mills,6,
Thurston,0128   WEIR  PRAIRIE,Congress 9,9,L,J Mills,28,
Thurston,0159   MERIDIAN,Congress 9,9,L,J Mills,3,
Thurston,0160   JOHNSON  POINT,Congress 9,9,L,J Mills,15,
Thurston,0162   THOMPSON,Congress 9,9,L,J Mills,7,
Thurston,0167   HAWKS   RIDGE,Congress 9,9,L,J Mills,7,
Thurston,0168   HOLMES,Congress 9,9,L,J Mills,5,
Thurston,0169   MCALLISTER  CREEK,Congress 9,9,L,J Mills,3,
Thurston,0176   HENDERSON,Congress 9,9,L,J Mills,19,
Thurston,0178   PATTISON,Congress 9,9,L,J Mills,8,
Thurston,0179   FOUR  CORNERS,Congress 9,9,L,J Mills,29,
Thurston,0183   BEACH  CREST,Congress 9,9,L,J Mills,8,
Thurston,0185   FAIR  OAKS,Congress 9,9,L,J Mills,12,
Thurston,0187   MULLEN,Congress 9,9,L,J Mills,18,
Thurston,0189   SLEATER  KINNEY,Congress 9,9,L,J Mills,9,
Thurston,0193   BERRY  VALLEY,Congress 9,9,L,J Mills,6,
Thurston,0194   HARTWOOD,Congress 9,9,L,J Mills,6,
Thurston,0195   LIBBY,Congress 9,9,L,J Mills,14,
Thurston,0196   MEADOWS,Congress 9,9,L,J Mills,10,
Thurston,0197   SUMMERSET,Congress 9,9,L,J Mills,10,
Thurston,0217 OLYMPIA 17,Congress 9,9,L,J Mills,3,
Thurston,0221 OLYMPIA 21,Congress 9,9,L,J Mills,13,
Thurston,0223 OLYMPIA 23,Congress 9,9,L,J Mills,23,
Thurston,0245 OLYMPIA 45,Congress 9,9,L,J Mills,7,
Thurston,0246 OLYMPIA 46,Congress 9,9,L,J Mills,16,
Thurston,0253 OLYMPIA 53,Congress 9,9,L,J Mills,9,
Thurston,0301 LACEY 1,Congress 9,9,L,J Mills,5,
Thurston,0302 LACEY 2,Congress 9,9,L,J Mills,6,
Thurston,0303 LACEY 3,Congress 9,9,L,J Mills,9,
Thurston,0304 LACEY 4,Congress 9,9,L,J Mills,5,
Thurston,0305 LACEY 5,Congress 9,9,L,J Mills,6,
Thurston,0306 LACEY 6,Congress 9,9,L,J Mills,5,
Thurston,0307 LACEY 7,Congress 9,9,L,J Mills,7,
Thurston,0308 LACEY 8,Congress 9,9,L,J Mills,4,
Thurston,0309 LACEY 9,Congress 9,9,L,J Mills,7,
Thurston,0310 LACEY 10,Congress 9,9,L,J Mills,10.0,
Thurston,0311 LACEY 11,Congress 9,9,L,J Mills,9,
Thurston,0313 LACEY 13,Congress 9,9,L,J Mills,4,
Thurston,0314 LACEY 14,Congress 9,9,L,J Mills,7,
Thurston,0315 LACEY 15,Congress 9,9,L,J Mills,7,
Thurston,0316 LACEY 16,Congress 9,9,L,J Mills,3,
Thurston,0317 LACEY 17,Congress 9,9,L,J Mills,8,
Thurston,0318 LACEY 18,Congress 9,9,L,J Mills,9,
Thurston,0319 LACEY 19,Congress 9,9,L,J Mills,9,
Thurston,0320 LACEY 20,Congress 9,9,L,J Mills,4,
Thurston,0321 LACEY 21,Congress 9,9,L,J Mills,4,
Thurston,0323 LACEY 23,Congress 9,9,L,J Mills,2,
Thurston,0324 LACEY 24,Congress 9,9,L,J Mills,17,
Thurston,0325  LACEY,Congress 9,9,L,J Mills,0,
Thurston,0326 LACEY 26,Congress 9,9,L,J Mills,2,
Thurston,0327 LACEY 27,Congress 9,9,L,J Mills,14,
Thurston,0328 LACEY 28,Congress 9,9,L,J Mills,8,
Thurston,0329 LACEY 29,Congress 9,9,L,J Mills,6,
Thurston,0330 LACEY 30,Congress 9,9,L,J Mills,14,
Thurston,0331 LACEY 31,Congress 9,9,L,J Mills,12,
Thurston,0332 LACEY 32,Congress 9,9,L,J Mills,3,
Thurston,0333 LACEY 33,Congress 9,9,L,J Mills,9,
Thurston,0334 LACEY 34,Congress 9,9,L,J Mills,1,
Thurston,0335 LACEY 35,Congress 9,9,L,J Mills,4,
Thurston,0338   LACEY,Congress 9,9,L,J Mills,0,
Thurston,0601  RAINIER 1,Congress 9,9,L,J Mills,11,
Thurston,0602  RAINIER 2,Congress 9,9,L,J Mills,7,
Thurston,0701  YELM 1,Congress 9,9,L,J Mills,17,
Thurston,0702  YELM 2,Congress 9,9,L,J Mills,10,
THURSTON WA,THURSTON WA,Congress 9,9,L,J Mills,939,
Thurston,0046  LAWRENCE LK NORTH,State Rep 02-1,2,D,Larry Nelson,130,
Thurston,0057  MEDICINE  CREEK,State Rep 02-1,2,D,Larry Nelson,79,
Thurston,0059  PLEASANT  HILL,State Rep 02-1,2,D,Larry Nelson,127,
Thurston,0060  SMITH  PRAIRIE,State Rep 02-1,2,D,Larry Nelson,113,
Thurston,0074  PINES,State Rep 02-1,2,D,Larry Nelson,172,
Thurston,0091  DEERBRUSH,State Rep 02-1,2,D,Larry Nelson,211,
Thurston,0111  NISQUALLY,State Rep 02-1,2,D,Larry Nelson,118,
Thurston,0124  FRISTOE,State Rep 02-1,2,D,Larry Nelson,119,
Thurston,0125  DESCHUTES,State Rep 02-1,2,D,Larry Nelson,140,
Thurston,0126  LONGMIRE,State Rep 02-1,2,D,Larry Nelson,94,
Thurston,0127  RUTH  PRAIRIE,State Rep 02-1,2,D,Larry Nelson,107,
Thurston,0128  WEIR  PRAIRIE,State Rep 02-1,2,D,Larry Nelson,179,
Thurston,0130  BALD  HILLS,State Rep 02-1,2,D,Larry Nelson,237,
Thurston,0138  LAWRENCE  LK SOUTH,State Rep 02-1,2,D,Larry Nelson,82,
Thurston,0169  MCALLISTER  CREEK,State Rep 02-1,2,D,Larry Nelson,133,
Thurston,0179  FOUR CORNERS,State Rep 02-1,2,D,Larry Nelson,192,
Thurston,0193  BERRY VALLEY,State Rep 02-1,2,D,Larry Nelson,122,
Thurston,0601  RAINIER 1,State Rep 02-1,2,D,Larry Nelson,117,
Thurston,0602  RAINIER 2,State Rep 02-1,2,D,Larry Nelson,87,
Thurston,0701  YELM 1,State Rep 02-1,2,D,Larry Nelson,176,
Thurston,0702  YELM 2,State Rep 02-1,2,D,Larry Nelson,126,
THURSTON WA,THURSTON WA,State Rep 02-1,2,D,Larry Nelson,2861,
Thurston,0046  LAWRENCE LK NORTH,State Rep 02-1,2,R,Roger Bush,140,
Thurston,0057  MEDICINE  CREEK,State Rep 02-1,2,R,Roger Bush,76,
Thurston,0059  PLEASANT  HILL,State Rep 02-1,2,R,Roger Bush,188,
Thurston,0060  SMITH  PRAIRIE,State Rep 02-1,2,R,Roger Bush,152,
Thurston,0074  PINES,State Rep 02-1,2,R,Roger Bush,120,
Thurston,0091  DEERBRUSH,State Rep 02-1,2,R,Roger Bush,214,
Thurston,0111  NISQUALLY,State Rep 02-1,2,R,Roger Bush,110,
Thurston,0124  FRISTOE,State Rep 02-1,2,R,Roger Bush,113,
