"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON  7","307","58"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON  8","308","309"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON  8","308","216"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON  9","309","98"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON  9","309","53"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 10","310","64"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 10","310","46"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 11","311","179"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 11","311","102"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 12","312","78"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 12","312","27"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 14","314","198"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 14","314","116"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 15","315","104"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 15","315","64"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 16","316","253"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 16","316","161"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 19","319","172"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 19","319","128"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 21","321","312"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 21","321","162"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 22","322","167"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 22","322","126"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 23","323","146"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 23","323","97"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 26","326","0"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 26","326","0"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 27","327","42"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 27","327","41"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","MOUNT VERNON 30","330","243"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","MOUNT VERNON 30","330","129"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","Yes","Mount Vernon 31","331","0"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 1 Mount Vernon School District No. 320, Replacement Educational Programs and Operations Levy","SK","No","Mount Vernon 31","331","0"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","Total","-1","3946"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","Total","-1","2352"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","DUNBAR","104","22"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","DUNBAR","104","16"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","AVON","105","106"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","AVON","105","101"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","CEDARDALE","115","50"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","CEDARDALE","115","33"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","DIGBY","120","7"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","DIGBY","120","15"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","HAMBURG","128","78"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","HAMBURG","128","31"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","HARMONY","129","77"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","HARMONY","129","48"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","SKYRIDGE","144","151"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","SKYRIDGE","144","119"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","RIDGEWAY","147","101"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","RIDGEWAY","147","77"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","VIEW TERRACE","170","0"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","VIEW TERRACE","170","0"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","LITTLE MOUNTAIN","172","32"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","LITTLE MOUNTAIN","172","42"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","RIVERBEND","173","10"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","RIVERBEND","173","4"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","FREDONIA","176","20"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","FREDONIA","176","28"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON  1","301","39"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON  1","301","38"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON  2","302","59"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON  2","302","36"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON  3","303","146"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON  3","303","86"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON  4","304","217"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON  4","304","106"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON  5","305","44"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON  5","305","24"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON  6","306","151"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON  6","306","58"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON  7","307","236"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON  7","307","54"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON  8","308","310"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON  8","308","216"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON  9","309","95"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON  9","309","56"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 10","310","68"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 10","310","42"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 11","311","181"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 11","311","100"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 12","312","80"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 12","312","28"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 14","314","208"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 14","314","106"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 15","315","105"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 15","315","64"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 16","316","262"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 16","316","152"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 19","319","173"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 19","319","128"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 21","321","314"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 21","321","160"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 22","322","168"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 22","322","124"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 23","323","145"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 23","323","99"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 26","326","0"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 26","326","0"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 27","327","43"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 27","327","40"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","MOUNT VERNON 30","330","248"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","MOUNT VERNON 30","330","121"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","Yes","Mount Vernon 31","331","0"
"MOUNT VERNON SCHOOL DISTRICT NO. 320 Proposition No. 2 Mount Vernon School District No. 320, Technology Capital Projects Levy","SK","No","Mount Vernon 31","331","0"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","BE","Approved","Total","-1","34"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","BE","Rejected","Total","-1","26"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","BE","Approved","Apricot","2408","34"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","BE","Rejected","Apricot","2408","26"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Approved","Total","-1","1100"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Rejected","Total","-1","668"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Approved","0301.440","301","63"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Rejected","0301.440","301","21"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Approved","0302.440","302","161"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Rejected","0302.440","302","58"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Approved","0303.440","303","153"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Rejected","0303.440","303","85"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Approved","0304.440","304","68"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Rejected","0304.440","304","42"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Approved","0305.440","305","13"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Rejected","0305.440","305","5"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Approved","0306.440","306","241"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Rejected","0306.440","306","126"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Approved","0307.440","307","22"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Rejected","0307.440","307","5"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Approved","0308.440","308","0"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Rejected","0308.440","308","0"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Approved","3101.441","3101","271"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Rejected","3101.441","3101","224"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Approved","4105.441","4105","77"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Rejected","4105.441","4105","84"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Approved","4618.4","4618","31"
"Grandview School District 116/200 Proposition No. 1 School Replacement Bonds - $42,179,000","YA","Rejected","4618.4","4618","18"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","DG","APPROVED","Total","-1","239"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","DG","REJECTED","Total","-1","127"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","DG","APPROVED","PRECINCT 303","303","161"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","DG","REJECTED","PRECINCT 303","303","78"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","DG","APPROVED","PRECINCT 304","304","40"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","DG","REJECTED","PRECINCT 304","304","18"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","DG","APPROVED","PRECINCT 305(*)","305","0"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","DG","REJECTED","PRECINCT 305(*)","305","0"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","DG","APPROVED","PRECINCT 307(*)","307","0"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","DG","REJECTED","PRECINCT 307(*)","307","0"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","DG","APPROVED","PRECINCT 308","308","4"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","DG","REJECTED","PRECINCT 308","308","6"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","OK","APPROVED","Total","-1","10"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","OK","REJECTED","Total","-1","8"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","OK","APPROVED","MONSE #3","46","10"
"BRIDGEPORT SD BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES PROPOSITION 1","OK","REJECTED","MONSE #3","46","8"
"MANSON SCHOOL DIST NO 19 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY...YES","Total","-1","624"
"MANSON SCHOOL DIST NO 19 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY...NO","Total","-1","266"
"MANSON SCHOOL DIST NO 19 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY...YES","181","181","267"
"MANSON SCHOOL DIST NO 19 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY...NO","181","181","119"
"MANSON SCHOOL DIST NO 19 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY...YES","182","182","220"
"MANSON SCHOOL DIST NO 19 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY...NO","182","182","107"
"MANSON SCHOOL DIST NO 19 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY...YES","183","183","137"
"MANSON SCHOOL DIST NO 19 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY...NO","183","183","40"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... YES","Total","-1","1668"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... NO","Total","-1","1184"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... YES","110","110","129"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... NO","110","110","112"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... YES","111","111","39"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... NO","111","111","28"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... YES","112","112","7"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... NO","112","112","11"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... YES","113","113","16"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... NO","113","113","27"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... YES","114","114","130"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... NO","114","114","140"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... YES","115","115","28"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... NO","115","115","23"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... YES","116","116","46"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... NO","116","116","61"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... YES","120","120","123"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... NO","120","120","92"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... YES","121","121","112"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... NO","121","121","59"
"CASCADE SCHOOL DIST NO 228 PROPOSITION 1 REPLACEMENT AND OPERATION LEVY","CH","LEVY ... YES","122","122","86"
